date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
07/15/09,HL,AVENEL,NJ,MIDDLESEX,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$10060,0,0
06/23/09,HL,SPARTANBURG,SC,SPARTANBURG,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$5050,0,0
05/06/09,HL,CLIFTON,VA,FAIRFAX,MATERIAL/WELD/EQUIP FAILURE,JOINT/FITTING/COMPONENT,0,0,$125300,4,0
04/23/09,HL,NORTH AUGUSTA,SC,EDGEFIELD,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$68000,11,8
04/15/09,HL,KROTZ SPRINGS,LA,ST. LANDRY,CORROSION,UNSPECIFIED CORROSION,0,0,$43000,0,0
04/10/09,HL,WEST DEPTFORD,NJ,GLOUCESTER,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$43180,2,0
03/13/09,HL,WOODBINE,MD,CARROLL,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$4837,0,0
12/31/08,HL,ANSLEY,MS,HANCOCK,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,0,0,$870341,0,0
11/23/08,HL,WEST DEPTFORD,NJ,GLOUCESTER,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,$9000,0,0
11/20/08,HL,PELHAM,AL,SHELBY,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$115700,9,1
11/14/08,HL,AUSTELL,GA,COBB,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$182160,183,14
11/13/08,HL,KROTZ SPRINGS,LA,ST. LANDRY,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$17147,2,0
10/14/08,HL,BELTON,SC,ANDERSON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$4000,0,0
10/04/08,HL,CROSSWICKS,NJ,BURLINGTON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$5000,0,0
10/03/08,HL,HAMILTON,NJ,MERCER,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$1148948,835,2
09/22/08,HL,CHARLOTTE COURTHOUSE,VA,CHARLOTTE,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,0,0,$3755,2,0
09/04/08,HL,JACKSON,LA,EAST FELICIANA,NATURAL FORCE DAMAGE,HIGH WINDS,0,0,$16069,7,2
08/20/08,HL,FOREST HILL,MD,HARFORD,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$35287,10,0
08/06/08,HL,OXFORD,AL,CALHOUN,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$3500,6,0
06/03/08,HL,AUSTELL,GA,COBB,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$19400,1,0
04/21/08,HL,NORTH AUGUSTA,SC,EDGEFIELD,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$30500,0,0
04/03/08,HL,BELTON,SC,ANDERSON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$20000,0,0
03/24/08,HL,SUMMERVILLE,GA,CHATTOOGA,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$255300,2,2
03/13/08,HL,WEST DEPTFORD,NJ,GLOUCESTER,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$170000,18,0
10/17/07,HL,WOODBINE,MD,CARROLL,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$10000,1,0
09/12/07,HL,,AL,SUMTER,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$239860,65,1
08/25/07,HL,LOUIN,MS,JASPER,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,$582,0,0
06/01/07,HL,CARTERSVILLE,GA,BARTOW,CORROSION,EXTERNAL,0,0,$129600,1,0
05/29/07,HL,WINDER,GA,BARROW,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,0,0,$1680600,5,1
04/03/07,HL,BELTON,SC,ANDERSON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$15078,4,0
03/11/07,HL,SULPHUR,LA,CALCASIEU,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$5000,0,0
03/01/07,HL,LOTTIE,LA,WEST BATON ROUGE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$43785,0,0
01/21/07,HL,CHARLOTTE,NC,MECKLENBURG,CORROSION,INTERNAL,0,0,$92438,21,2
01/18/07,HL,,NJ,BURLINGTON,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,$10000,0,0
12/11/06,HL,WEST DEPTFORD,NJ,GLOUCESTER,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$15000,1,0
10/10/06,HL,BREMEN,GA,HARALSON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$3540,0,0
09/20/06,HL,BEAUMONT,TX,JEFFERSON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$48000,1,0
09/11/06,HL,BEAUMONT,TX,JEFFERSON,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$70000,4,0
08/17/06,HL,NASHVILLE,TN,DAVIDSON,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$862000,113,0
08/13/06,HL,ALPINE,AL,TALLADEGA,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$135300,6,0
07/25/06,HL,MACON,GA,BIBB,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$180200,3,1
07/12/06,HL,CLIFTON,VA,FAIRFAX,CORROSION,UNSPECIFIED CORROSION,0,0,$45000,1,0
07/01/06,HL,APEX,NC,WAKE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$10000,0,0
02/21/06,HL,JACKSON,LA,EAST FELICIANA,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$42,0,0
