date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
08/18/09,HL,MARION,LA,UNION,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$3760,8,1
02/18/09,HL,CYGNET,OH,WOOD,MATERIAL/WELD/EQUIP FAILURE,BODY OF PIPE,0,0,$4614432,1250,468
02/08/09,HL,BURLINGTON,KY,BOONE,NATURAL FORCE DAMAGE,TEMPERATURE,0,0,$33900,8,2
12/23/08,HL,NEW JOHNSONVILLE,TN,HUMPHREYS,CORROSION,INTERNAL,0,0,$29325,13,3
12/10/08,HL,LONGVIEW,TX,GREGG,CORROSION,UNSPECIFIED CORROSION,0,0,$1545,1,1
11/19/08,HL,MAYERSVILLE,MS,ISSAQUENA,CORROSION,UNSPECIFIED CORROSION,0,0,$10909,2,1
10/03/08,HL,FLORENCE,KY,BOONE,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$1319036,3650,0
09/05/08,HL,HAYNESVILLE,LA,CLAIBORNE,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$14925,12,1
06/17/08,HL,LIMA,OH,ALLEN,CORROSION,INTERNAL,0,0,$2140,80,1
06/12/08,HL,LIMA,OH,ALLEN,CORROSION,UNSPECIFIED CORROSION,0,0,$575,0,0
05/28/08,HL,TOLEDO,OH,LUCAS,CORROSION,UNSPECIFIED CORROSION,0,0,$37767,3,1
02/19/08,HL,LIMA,OH,ALLEN,CORROSION,INTERNAL,0,0,$134753,285,0
02/06/08,HL,CYGNET,OH,WOOD,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$9527,0,0
11/07/07,HL,MAYERSVILLE,MS,ISSAQUENA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$11134,1,1
07/10/07,HL,DELHI,LA,RICHLAND,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$7801,2,2
06/13/07,HL,KARNACK,TX,HARRISON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$150,0,0
01/22/07,HL,LONGVIEW,TX,GREGG,CORROSION,UNSPECIFIED CORROSION,0,0,$11166,0,0
12/23/06,HL,NEW JOHNSONVILLE,TN,HUMPHREYS,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$240,4,4
09/25/06,HL,LIMA,OH,ALLEN,CORROSION,UNSPECIFIED CORROSION,0,0,$965,0,0
08/15/06,HL,HAYNESVILLE,LA,CLAIBORNE,CORROSION,INTERNAL,0,0,$39655,23,5
07/27/06,HL,MAYERSVILLE,MS,ISSAQUENA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$127,0,0
06/06/06,HL,OREGON,OH,WOOD,CORROSION,INTERNAL,0,0,$30000,20,0
01/08/06,HL,MAYERSVILLE,MS,ISSAQUENA,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$1000,8,0
