date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
06/16/08,HL,GLENPOOL,OK,TULSA,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,$16783,2,1
06/06/08,HL,HAMMOND,IN,LAKE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1820,0,0
04/21/08,HL,PORT ARTHUR,TX,JEFFERSON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$5342,0,0
04/15/08,HL,EAST ALTON,IL,MADISON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$17046,3,1
04/05/08,HL,ST PETERS,MO,ST CHARLES,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$93068,1,1
03/14/08,HL,WALNUT GROVE,MO,GREENE,CORROSION,EXTERNAL,0,0,$2151311,38,38
02/03/08,HL,HAMMOND,IN,LAKE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$5361,1,1
01/23/08,HL,HAMMOND,IN,LAKE,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$83356,15,2
12/14/07,HL,PASADENA,TX,HARRIS,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$1147,0,0
10/15/07,HL,LIBERTY,TX,LIBERTY,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$85494,6,5
10/12/07,HL,PRYOR,OK,MAYES,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1236,0,0
09/24/07,HL,CADDO MILLS,TX,HUNT,CORROSION,INTERNAL,0,0,$29284,7,2
08/20/07,HL,HOLDENVILLE,OK,HUGHES,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$1262,9,0
07/14/07,HL,HUNTSVILLE,TX,WALKER,MATERIAL/WELD/EQUIP FAILURE,PIPE SEAM,0,0,$6830221,6568,1893
06/28/07,HL,HANKAMER,TX,LIBERTY,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$85183,25,1
05/17/07,HL,TULSA,OK,TULSA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$15007,0,0
04/02/07,HL,EAST ALTON,IL,MADISON,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$44062,22,2
02/18/07,HL,CADDO MILLS,TX,HUNT,CORROSION,INTERNAL,0,0,$44153,21,6
01/18/07,HL,GLENPOOL,OK,TULSA,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$1118,0,0
11/16/06,HL,EAST ALTON,IL,MADISON,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$37382,10,1
10/30/06,HL,SOUTHLAKE,TX,TARRANT,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$65528,17,7
07/25/06,HL,HAMMOND,IN,LAKE,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$21514,4,1
06/22/06,HL,GLENPOOL,OK,TULSA,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$30000,25,5
06/12/06,HL,GLENPOOL,OK,TULSA,NATURAL FORCE DAMAGE,LIGHTNING,0,0,$5883282,0,0
05/30/06,HL,HUNTSVILLE,TX,WALKER,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$23039,1,0
03/29/06,HL,LEBANON,MO,LACLEDE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$5212,2,0
03/07/06,HL,GERALD,MO,FRANKLIN,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$3381,2,2
01/23/06,HL,EAST ALTON,IL,MADISON,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$572,0,0
01/01/06,HL,TULSA,OK,TULSA,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$11138,4,2
