date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
09/08/14,HL,,WY,FREMONT,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$20180,30,0
09/01/14,HL,JAL,NM,LEA,CORROSION,INTERNAL,0,0,$5600,1,0
07/23/14,HL,LONG BEACH,CA,LOS ANGELES,CORROSION,INTERNAL,0,0,$30000,2,0
07/23/14,HL,,UT,DAVIS,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$19150,1,0
07/10/14,HL,,TX,SCURRY,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$11280,3,0
07/07/14,HL,,CA,KERN,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$21100,10,0
07/03/14,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$13450,10,0
05/25/14,HL,,TX,MIDLAND,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$47300,150,40
05/20/14,HL,,WY,SWEETWATER,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$4623,0,0
05/15/14,HL,,CA,LOS ANGELES,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$3089580,331,0
05/13/14,HL,,MS,WAYNE,CORROSION,INTERNAL,0,0,$14204,4,0
05/13/14,HL,,CA,SANTA BARBARA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$5629,0,0
05/04/14,HL,GOLDSMITH,TX,ECTOR,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$4050,1,0
04/26/14,HL,,OK,,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$103500,65,0
04/16/14,HL,,TX,DIMMIT,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$10142,1,0
04/14/14,HL,JAL,NM,LEA,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$165031,500,0
04/09/14,HL,,TX,MIDLAND,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$48400,49,0
03/18/14,HL,WICHITA FALLS,TX,WICHITA FALLS COUNTY,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$3400,4,0
03/11/14,HL,,TX,,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$48297,0,0
03/06/14,HL,JAL,NM,LEA COUNTY,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$44800,15,0
02/21/14,HL,HERMLEIGH,TX,SCURRY,CORROSION,INTERNAL,0,0,$33976,12,0
02/14/14,HL,HERMLEIGH,TX,SCURRY,CORROSION,INTERNAL,0,0,$32257,10,0
02/12/14,HL,,TX,WOOD,CORROSION,INTERNAL,0,0,$30200,5,0
02/03/14,HL,DENVER CITY,TX,YOAKUM,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$2275,0,0
01/20/14,HL,ODESSA,TX,ECTOR,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$1750,0,0
01/12/14,HL,WILMINGTON,CA,LOS ANGELES,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0,0,$66092,186,0
12/13/13,HL,,WY,SWEETWATER,CORROSION,INTERNAL,0,0,$2845,0,0
12/11/13,HL,CELESTE,TX,HUNT,CORROSION,EXTERNAL,0,0,$132000,20,0
12/10/13,HL,JONES,OK,OKLAHOMA,CORROSION,EXTERNAL,0,0,$871000,30,0
11/10/13,HL,NORMAN,OK,CLEVELAND,CORROSION,INTERNAL,0,0,$12200,1,0
11/05/13,HL,GREENVILLE,TX,HUNT,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$764525,10,0
10/22/13,HL,GARDENDALE,TX,LA SALLE,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$46048,0,0
09/12/13,HL,COMPTON,CA,LOS ANGELES,CORROSION,INTERNAL,0,0,$38060,0,0
09/09/13,HL,CUSHING,OK,LINCOLN,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,$2237,6,0
08/30/13,HL,HERMEIGH,TX,SCURRY,CORROSION,INTERNAL,0,0,$1275,0,0
08/19/13,HL,MEDICINE BOW,WY,CARBON,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$23500,6,0
07/30/13,HL,BUCKEYE (LOVINGTON),NM,LEA,OTHER OUTSIDE FORCE DAMAGE,INTENTIONAL DAMAGE,0,0,$2000,2,0
07/23/13,HL,POWDER RIVER,WY,NATRONA,INCORRECT OPERATION,INCORRECT INSTALLATION,0,0,$5000,125,0
07/19/13,HL,WICHITA FALLS,TX,WICHITA,CORROSION,INTERNAL,0,0,$4500,4,0
06/30/13,HL,CATARINA,TX,DIMMIT,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$42600,220,0
06/20/13,HL,WICHITA FALLS,TX,WICHITA,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$13500,20,0
04/25/13,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$3190,2,0
04/03/13,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$10400,1,0
03/31/13,HL,JONESVILLE,LA,CONCORDIA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$20160,10,0
02/07/13,HL,WAMSUTTER,WY,SWEETWATER,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$26379,15,0
02/05/13,HL,BAY SPRINGS,MS,JASPER,CORROSION,INTERNAL,0,0,$5201153,122,0
11/24/12,HL,METTLER,CA,KERN,CORROSION,INTERNAL,0,0,$147000,600,0
11/20/12,HL,LYSITE,WY,FREMONT,CORROSION,INTERNAL,0,0,$40600,7,0
11/20/12,HL,HEALDTON,OK,CARTER,CORROSION,EXTERNAL,0,0,$13868,35,0
11/15/12,HL,WHITESBORO,TX,GRAYSON,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$2000,1,0
11/11/12,HL,JAL,NM,LEA,CORROSION,INTERNAL,0,0,$2460,4,0
11/02/12,HL,CROWVILLE,LA,FRANKLIN,CORROSION,INTERNAL,0,0,$17200,1,0
09/19/12,HL,HERMLEIGH,TX,SCURRY,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$3600,1,0
09/18/12,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$44000,10,0
09/06/12,HL,TAFT,CA,KERN,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$2000,25,0
09/05/12,HL,MIDLAND,TX,MIDLAND,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,$40750,80,0
08/31/12,HL,METTLER,CA,KERN,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$2375,15,0
08/25/12,HL,KAYCEE,WY,JOHNSON,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$16000,20,0
08/23/12,HL,KAYCEE,WY,JOHNSON,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$6000,0,0
08/15/12,HL,HOBBS,NM,LEA,CORROSION,INTERNAL,0,0,$7400,4,0
07/21/12,HL,WAMSUTTER,WY,SWEETWATER,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$4300,3,0
06/13/12,HL,WILSON,OK,CARTER,CORROSION,EXTERNAL,0,0,$3250,0,0
06/12/12,HL,BROWNFIELD,TX,TERRY,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$7475,20,0
06/06/12,HL,WINK,TX,WINKLER,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,0,$7450,15,0
05/19/12,HL,KERMIT,TX,WINKLER,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$4350,1,0
05/03/12,HL,EIGHT MILE,AL,MOBILE,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,$12000,8,0
04/29/12,HL,CASHION,OK,KINGFISHER,CORROSION,EXTERNAL,0,0,$2800,15,0
04/16/12,HL,CUSHING,OK,PAYNE,CORROSION,INTERNAL,0,0,$9750,5,0
04/09/12,HL,CARSON,CA,LOS ANGELES,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$15000,4,0
04/04/12,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$10200,3,0
03/27/12,HL,KIMBALL,NE,KIMBALL,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$188095,222,0
03/17/12,HL,GRAND ISLE,LA,JEFFERSON,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$2801500,204,15
12/08/11,HL,JAL,NM,LEA,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0,0,$194750,0,0
11/13/11,HL,HERMELEIGH,TX,SCURRY,MATERIAL/WELD/EQUIP FAILURE,CONSTRUCTION INSTALLATION OR FABRICATION-RELATED,0,0,$49312,90,0
11/07/11,HL,ODESSA,TX,ECTOR,CORROSION,INTERNAL,0,0,$43400,80,0
10/15/11,HL,GOLDSMITH,TX,ECTOR,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$41500,73,0
08/31/11,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$7900,4,0
07/24/11,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$49916,123,0
06/20/11,HL,WINK,TX,WINKLER,CORROSION,INTERNAL,0,0,$44400,275,0
04/28/11,HL,MIDLAND,TX,MIDLAND,CORROSION,EXTERNAL,0,0,$9450,2,0
04/04/11,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$10900,4,0
04/03/11,HL,WASKOM,TX,HARRISON,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$10125,115,0
02/23/11,HL,EIGHT MILE,AL,MOBILE,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$4360,4,0
02/20/11,HL,COLORADO CITY,TX,SCURRY,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0,0,$800,1,0
12/31/10,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$44150,125,0
12/05/10,HL,HERMLEIGH,TX,SCURRY,CORROSION,INTERNAL,0,0,$21500,6,0
11/04/10,HL,ODESSA,TX,ECTOR,CORROSION,EXTERNAL,0,0,$8540,0,0
08/17/10,HL,DUNCAN,OK,STEPHENS,CORROSION,INTERNAL,0,0,$5080,1,0
08/11/10,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$9590,3,0
05/29/10,HL,CUSHING,OK,LINCOLN,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$71000,85,0
05/23/10,HL,COLORADO CITY,TX,SCURRY,CORROSION,INTERNAL,0,0,$9965,4,0
05/16/10,HL,CRANE,TX,CRANE,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$11375,9,0
04/09/10,HL,HERMLEIGH,TX,SCURRY,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$1780,0,0
02/21/10,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$17485,9,0
01/07/10,HL,SHERMAN,TX,GRAYSON,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$29650,700,2
12/15/09,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$3570,2,1
11/30/09,HL,EIGHT MILE,AL,MOBILE,CORROSION,UNSPECIFIED CORROSION,0,0,$9140,2,1
10/04/09,HL,WICHITA FALLS,TX,WICHITA,CORROSION,UNSPECIFIED CORROSION,0,0,$1369,3,1
09/27/09,HL,ARAPAHOE,CO,CHEYENNE,CORROSION,INTERNAL,0,0,$82074,18,13
08/25/09,HL,MCCAMEY,TX,UPTON,CORROSION,INTERNAL,0,0,$33580,40,4
07/13/09,HL,WINK,TX,WINKLER,CORROSION,UNSPECIFIED CORROSION,0,0,$14632,2,2
06/27/09,HL,EUNICE,NM,LEA,CORROSION,UNSPECIFIED CORROSION,0,0,$48420,2,2
06/18/09,HL,LIBERTY,MS,AMITE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1695,0,0
06/17/09,HL,ROXIE,MS,FRANKLIN,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$35348,20,14
05/09/09,HL,MONAHANS,TX,WARD,CORROSION,EXTERNAL,0,0,$96500,450,150
04/03/09,HL,HOBBS,NM,LEA,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$7796,3,2
02/26/09,HL,GOLDSMITH,TX,ECTOR,CORROSION,UNSPECIFIED CORROSION,0,0,$12548,1,1
01/26/09,HL,CASHION,OK,KINGFISHER,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$10029,10,1
01/13/09,HL,LAMESA,TX,DAWSON,CORROSION,INTERNAL,0,0,$21700,20,5
12/04/08,HL,BURAS,LA,PLAQUEMINES,CORROSION,INTERNAL,0,0,$298875,10,5
11/24/08,HL,WICHITA FALLS,TX,WICHITA,CORROSION,UNSPECIFIED CORROSION,0,0,$463,0,0
11/17/08,HL,GUTHRIE,OK,LOGAN,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$78753,30,5
10/01/08,HL,JAL,NM,LEA,CORROSION,UNSPECIFIED CORROSION,0,0,$9240,4,3
06/24/08,HL,ODESSA,TX,ECTOR,CORROSION,UNSPECIFIED CORROSION,0,0,$2150,0,0
06/20/08,HL,LUMBERTON,MS,LAMAR,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$2100,0,0
04/30/08,HL,QUITMAN,TX,WOOD,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$4120,4,1
04/20/08,HL,GILBERT,LA,FRANKLIN,CORROSION,UNSPECIFIED CORROSION,0,0,$5390,0,0
04/20/08,HL,VERNON,IL,MARION,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$28482,2,1
01/16/08,HL,MIDKIFF,TX,REAGAN,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$9560,4,4
01/04/08,HL,ODESSA,TX,ECTOR,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$29100,90,10
12/26/07,HL,GUTHRIE,OK,LOGAN,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$2955,2,1
11/15/07,HL,BUNKLEY,MS,FRANKLIN,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,$13433,400,5
11/01/07,HL,LUMBERTON,MS,LAMAR,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1481,0,0
10/23/07,HL,YANTIS,TX,WOOD,EXCAVATION DAMAGE,UNSPECIFIED EXCAVATION DAMAGE,0,0,$26390,1,1
09/20/07,HL,LONGVIEW,TX,GREGG,CORROSION,UNSPECIFIED CORROSION,0,0,$2890,0,0
08/02/07,HL,ODESSA,TX,ECTOR,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,$93201,600,44
07/31/07,HL,RATLIFF CITY,OK,CARTER,CORROSION,UNSPECIFIED CORROSION,0,0,$1636,0,0
07/17/07,HL,LUMBERTON,MS,LAMAR,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$104,0,0
06/26/07,HL,WILSON,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$3500,40,1
06/12/07,HL,ODESSA,TX,ECTOR,CORROSION,INTERNAL,0,0,$39700,20,20
06/01/07,HL,WICHITA FALLS,TX,WICHITA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$21439,0,0
05/22/07,HL,MIDLAND,TX,MIDLAND,ALL OTHER CAUSES,UNKNOWN,0,0,$4360,1,1
05/15/07,HL,WILSON,OK,CARTER,CORROSION,INTERNAL,0,0,$42352,8,1
04/25/07,HL,ODESSA,TX,ECTOR,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$8920,20,5
04/23/07,HL,GEARY,OK,CANADIAN,CORROSION,INTERNAL,0,0,$70551,12,1
04/03/07,HL,ODESSA,TX,ECTOR,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,0,0,$9979,3,3
02/27/07,HL,WICHITA FALLS,TX,WICHITA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED MATERIAL/WELD FAILURE,0,0,$6933,4,1
01/19/07,HL,WHITE OAK,TX,GREGG,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$7220,30,2
12/29/06,HL,MIDLAND,TX,MIDLAND,CORROSION,EXTERNAL,0,0,$22320,20,15
12/28/06,HL,MIDLAND,TX,MIDLAND,CORROSION,EXTERNAL,0,0,$49220,25,25
12/27/06,HL,WILSON,OK,CARTER,CORROSION,INTERNAL,0,0,$4920,5,2
12/25/06,HL,MIDLAND,TX,MIDLAND,CORROSION,UNSPECIFIED CORROSION,0,0,$3710,2,2
12/24/06,HL,OFFSHORE,N/A,,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,$5405365,568,568
12/16/06,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$26520,65,5
12/12/06,HL,CRANE,TX,CRANE,CORROSION,UNSPECIFIED CORROSION,0,0,$6380,3,3
12/05/06,HL,CELESTE,TX,HUNT,CORROSION,EXTERNAL,0,0,$126085,315,240
12/02/06,HL,RATLIFF CITY,OK,CARTER,CORROSION,INTERNAL,0,0,$97774,30,3
11/23/06,HL,MIDLAND,TX,MIDLAND,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$113726,5205,275
11/15/06,HL,WILSON,OK,LOVE,ALL OTHER CAUSES,UNKNOWN,0,0,$7995,2,2
11/05/06,HL,NOBLE,OK,CLEVELAND,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$34021,25,1
10/30/06,HL,SEYMOUR,TX,BAYLOR,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1710,1,1
09/09/06,HL,MIDLAND,TX,MIDLAND,CORROSION,UNSPECIFIED CORROSION,0,0,$7020,0,0
08/31/06,HL,KERMIT,TX,WINKLER,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$36227,1371,10
08/12/06,HL,WINK,TX,WINKLER,CORROSION,INTERNAL,0,0,$44400,150,25
06/29/06,HL,WINK,TX,WINKLER,CORROSION,UNSPECIFIED CORROSION,0,0,$11970,1,1
06/27/06,HL,MARICOPA,CA,KERN,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$1740,140,10
06/19/06,HL,MAYSVILLE,OK,GARVIN,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$11352,20,5
06/01/06,HL,GILBERT,LA,FRANKLIN,CORROSION,UNSPECIFIED CORROSION,0,0,$6060,3,3
04/03/06,HL,SUNDOWN,TX,HOCKLEY,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$1630,2,2
03/06/06,HL,ODESSA,TX,ECTOR,CORROSION,INTERNAL,0,0,$64170,150,62
03/03/06,HL,HASKELL,TX,HASKELL,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$19880,15,3
02/12/06,HL,ODESSA,TX,ECTOR,CORROSION,UNSPECIFIED CORROSION,0,0,$5020,2,2
02/09/06,HL,HOBBS,NM,LEA,CORROSION,INTERNAL,0,0,$196420,10,7
02/06/06,HL,GEARY,OK,CANADIAN,CORROSION,INTERNAL,0,0,$24460,21,1
