date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
01/09/10,HL,GALENA PARK,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,0,0,$70400,35,5
10/28/09,HL,PERTH AMBOY,NJ,MIDDLESEX,MATERIAL/WELD/EQUIP FAILURE,THREADS STRIPPED BROKEN PIPE COUPLING,0,0,$115500,204,3
10/16/09,HL,PORTLAND,OR,MULTNOMAH,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$66135,228,85
05/01/09,HL,CARTERET,NJ,MIDDLESEX,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$0,0,0
04/21/09,HL,PASADENA,TX,HARRIS,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$52500,1821,0
04/09/09,HL,CARTERET,NJ,MIDDLESEX,CORROSION,UNSPECIFIED CORROSION,0,0,$5050,0,0
04/09/09,HL,PASADENA,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,BUTT WELD,0,0,$478000,31,16
03/24/09,HL,GALENA PARK,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,FILLET WELD,0,0,$580700,0,0
10/21/08,HL,PASADENA,TX,HARRIS,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$128600,50,20
09/23/08,HL,PASADENA,TX,HARRIS,CORROSION,INTERNAL,1,1,$40800000,5514,4514
08/09/08,HL,PASADENA,TX,HARRIS,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$175000,40,4
04/03/08,HL,PASADENA,TX,HARRIS,ALL OTHER CAUSES,UNKNOWN,0,0,$996503,3,0
01/28/08,HL,PASADENA,TX,HARRIS,CORROSION,EXTERNAL,0,0,$904514,5619,4821
01/22/08,HL,CARSON,CA,LOS ANGELES,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$14537,0,0
01/20/08,HL,CARSON,CA,LOS ANGELES,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$5000,291,0
01/16/08,HL,CARSON,CA,LOS ANGELES,CORROSION,INTERNAL,0,0,$890236,190,125
06/25/07,HL,CARSON,CA,LOS ANGELES,CORROSION,UNSPECIFIED CORROSION,0,0,$35118,2,0
03/20/07,HL,CARSON,CA,LOS ANGELES,CORROSION,UNSPECIFIED CORROSION,0,0,$45115,2,0
02/07/07,HL,CARSON,CA,LOS ANGELES,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$10250,4,0
11/08/06,HL,CARSON,CA,LOS ANGELES,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$7620,2,0
08/15/06,HL,CARSON,CA,LOS ANGELES,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$5029,0,0
