date,system,city,state,county,cause,sub_cause,fatalities,injuries,propertydamage_(a),gross_barrels_spilled_(hazliq)_(b),net_barrels_lost_(hazliq)_(b)(c)
10/11/14,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$8840,3,0
09/30/14,HL,CHICO,TX,JACK,CORROSION,EXTERNAL,0,0,$560500,10,0
09/25/14,HL,LAKESIDE CITY,TX,ARCHER,CORROSION,EXTERNAL,0,0,$560500,128,0
09/11/14,HL,SEALY,TX,AUSTIN,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$1700,0,0
09/05/14,HL,JONES CREEK,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$40500,5,0
09/01/14,HL,NOCONA,TX,MONTAGUE,CORROSION,INTERNAL,0,0,$16000,2,0
08/29/14,HL,TEXAS CITY,TX,GALVESTON,CORROSION,INTERNAL,0,0,$62100,2,0
08/28/14,HL,JONES CREEK,TX,BRAZORIA,NATURAL FORCE DAMAGE,LIGHTNING,0,0,$0,0,0
08/06/14,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$440900,4,0
07/27/14,HL,HOBBS,NM,LEA,CORROSION,INTERNAL,0,0,$12000,8,0
07/26/14,HL,HOBBS,NM,LEA,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$1820,0,0
07/13/14,HL,HOBBS,NM,LEA,CORROSION,INTERNAL,0,0,$68000,120,0
05/02/14,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$2020,0,0
05/01/14,HL,MIDLAND,TX,MIDLAND,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$1400,4,0
05/01/14,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0,0,$70000,400,0
04/26/14,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$2015,0,0
04/23/14,HL,ODESSA,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$37100,100,0
04/11/14,HL,ODESSA,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$3400,4,0
03/30/14,HL,TEXAS CITY,TX,GALVESTON,CORROSION,INTERNAL,0,0,$68000,20,0
02/27/14,HL,CUSHING,OK,PAYNE,CORROSION,INTERNAL,0,0,$56650,1,0
01/27/14,HL,DEVOL,OK,COTTON,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$10300,2,0
01/24/14,HL,JONES CREEK,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$6500,0,0
01/17/14,HL,BOWIE,TX,MONTAGUE,CORROSION,INTERNAL,0,0,$66500,60,0
12/23/13,HL,HOBBS,NM,LEA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$515800,3500,0
11/25/13,HL,HEALDTON,OK,CARTER,CORROSION,EXTERNAL,0,0,$67000,20,0
11/20/13,HL,JAL,NM,LEA,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$7025,0,0
11/20/13,HL,HOBBS,NM,LEA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$7300,3,0
10/05/13,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$600,1,0
10/01/13,HL,ODESSA,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$47000,10,0
09/30/13,HL,JONES CREEK,TX,BRAZORIA,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,2,$5000,0,0
09/09/13,HL,BAY CITY,TX,WHARTON,CORROSION,INTERNAL,0,0,$185750,150,0
08/18/13,HL,LA GRANGE,TX,FAYETTE,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$7175,3,0
07/22/13,HL,JACKSBORO,TX,JACK,CORROSION,INTERNAL,0,0,$338000,50,0
06/18/13,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$4170,1,0
06/06/13,HL,FALLS CITY TEXAS,TX,WILSON,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$3070,0,0
05/27/13,HL,SHERIDAN,TX,COLORADO,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$3090,0,0
05/22/13,HL,,TX,WICHITA,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$5250,1,0
05/19/13,HL,FARGO,TX,WILBAGER,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$2600,0,0
05/19/13,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$3600,0,0
05/10/13,HL,FREEPORT,TX,BRAZORIA,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,0,$91200,3,0
05/07/13,HL,HEALDTON,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,CONSTRUCTION INSTALLATION OR FABRICATION-RELATED,0,0,$12750,2,0
05/06/13,HL,HOLIDAY,TX,ARCHER,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$825,0,0
04/22/13,HL,PECOS,TX,REEVES,INCORRECT OPERATION,INCORRECT INSTALLATION,0,0,$10300,3,1
04/06/13,HL,PASADENA,TX,HARRIS,CORROSION,INTERNAL,0,0,$9275000,52,0
04/04/13,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$1100,1,1
04/03/13,HL,TERRELL,TX,KAUFMAN,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$2050,0,0
03/18/13,HL,MIDLAND,TX,MIDLAND,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$30300,3,2
03/05/13,HL,STANTON,TX,MARTIN,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$5650,1,0
02/26/13,HL,CUSHING,OK,LINCOLN,CORROSION,EXTERNAL,0,0,$158900,10,0
02/11/13,HL,COLBERT,OK,BRYAN,CORROSION,INTERNAL,0,0,$60025,0,0
01/24/13,HL,RYAN,OK,JEFFERSON,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$56200,12,0
01/23/13,HL,ADDINGTON,OK,JEFFERSON,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0,0,$25250,3,3
01/13/13,HL,CUSHING,OK,LINCOLN,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$6600,1,0
01/11/13,HL,TEAGUE,TX,FREESTONE,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0,0,$5700,1,1
12/10/12,HL,FULSHEAR,TX,FORT BEND,CORROSION,INTERNAL,0,0,$138000,5,0
10/25/12,HL,JACKSBORO,TX,JACK,CORROSION,INTERNAL,0,0,$95800,450,0
10/10/12,HL,CUSHING,OK,LINCOLN,CORROSION,INTERNAL,0,0,$193527,75,25
09/27/12,HL,MIDLAND,TX,MARTIN,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$1050,1,0
09/26/12,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$2200,1,0
09/18/12,HL,OLNEY,TX,YOUNG,CORROSION,EXTERNAL,0,0,$10600,1,0
09/16/12,HL,TEXAS CITY,TX,GALVESTON,CORROSION,INTERNAL,0,0,$154000,40,0
09/11/12,HL,JONES CREEK,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$112000,100,0
06/20/12,HL,LA GRANGE,TX,FAYETTE,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$5456,1,0
06/13/12,HL,JONES CREEK TX,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$5200,1,0
06/12/12,HL,WEST COLUMBIA,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$26553,8,1
06/11/12,HL,JONES CREEK TX,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,CONSTRUCTION INSTALLATION OR FABRICATION-RELATED,0,0,$3525,0,0
05/30/12,HL,HOLLIDAY,TX,ARCHER,CORROSION,INTERNAL,0,0,$85249,239,19
05/22/12,HL,CRANE,TX,CRANE,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$32328,2,2
04/25/12,HL,ADDINGTON,OK,JEFFERSON,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$10050,0,0
04/23/12,HL,WEST COLUMBIA,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$14850,3,0
04/08/12,HL,CUSHING,OK,PAYNE,CORROSION,INTERNAL,0,0,$1698327,600,0
03/30/12,HL,HOLLIDAY,TX,ARCHER,CORROSION,INTERNAL,0,0,$69088,75,15
03/08/12,HL,,TX,,CORROSION,INTERNAL,0,0,$25100,1,1
03/05/12,HL,RINGGOLD,TX,MONTAGUE,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$2050,1,1
02/14/12,HL,,OK,,CORROSION,INTERNAL,0,0,$75000,100,100
02/06/12,HL,CUSHING,OK,PAYNE,INCORRECT OPERATION,INCORRECT INSTALLATION,0,0,$17296,32,2
01/09/12,HL,,TX,,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$1315,0,0
12/19/11,HL,FREEPORT,TX,BRAZORIA,CORROSION,EXTERNAL,0,0,$15100,1,1
12/07/11,HL,,TX,,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$4605,1,1
11/29/11,HL,FULSHEAR,TX,FORT BEND,CORROSION,EXTERNAL,0,0,$5913500,100,0
11/16/11,HL,CUSHING,OK,LINCOLN,CORROSION,INTERNAL,0,0,$111651,140,55
11/15/11,HL,TEXAS CITY,TX,GALVESTON,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$385900,2490,0
11/12/11,HL,,TX,,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$5190,1,1
10/27/11,HL,,OK,,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,$775,0,0
10/27/11,HL,,TX,,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$29540,6,3
10/14/11,HL,,OK,PAYNE,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$2336,3,3
10/10/11,HL,HOPE,TX,LAVACA,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$70530,210,200
09/23/11,HL,OLNEY,TX,ARCHER,CORROSION,EXTERNAL,0,0,$28155,0,0
09/05/11,HL,ANDREWS,TX,ANDREWS,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,$140030,560,120
08/25/11,HL,,TX,MONTAGUE,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$45,0,0
08/20/11,HL,WEST COLUMBIA,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$338500,250,50
08/12/11,HL,TEXAS CITY,TX,GALVESTON,CORROSION,INTERNAL,0,0,$40400,5,3
06/18/11,HL,CUSHING,OK,PAYNE,CORROSION,INTERNAL,0,0,$77265,19,9
06/04/11,HL,CHICO,TX,WISE,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$1360430,12229,7846
06/03/11,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$52320,6,1
05/22/11,HL,,OK,SEMINOLE,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$105809,121,85
05/03/11,HL,VANDERBILT,TX,JACKSON,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$68,0,0
04/20/11,HL,FREEPORT,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$7100,1,1
03/21/11,HL,HOPE,TX,LAVACA,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$45540,40,2
03/17/11,HL,WICHITA FALLS,TX,CLAY,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0,0,$2100,1,0
03/01/11,HL,HEALDTON,OK,CARTER,INCORRECT OPERATION,INCORRECT VALVE POSITION,0,0,$22375,25,25
02/21/11,HL,CUSHING,OK,LINCOLN,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0,0,$160374,600,7
02/07/11,HL,FRANKEL CITY,TX,ANDREWS,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$1025,0,0
01/27/11,HL,IOLA,TX,GRIMES,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$4468256,6911,3311
01/07/11,HL,BOWIE,TX,MONTAGUE,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$4625,1,1
11/22/10,HL,WEST COLUMBIA,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$18000,10,2
11/16/10,HL,FREEPORT,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$29185,0,0
11/15/10,HL,HEALDTON,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,$47000,15,5
11/10/10,HL,HEALDTON,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$3700,2,2
11/06/10,HL,CHICO,TX,WISE,CORROSION,EXTERNAL,0,0,$65100,20,10
10/27/10,HL,HOPE,TX,LAVACA,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,$27800,10,8
10/26/10,HL,FOX,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$5050,0,0
08/05/10,HL,CRANE,TX,CRANE,CORROSION,INTERNAL,0,0,$11044,4,0
06/14/10,HL,CUSHING,OK,PAYNE,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$11598,1,0
05/17/10,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0,0,$1400,70,0
05/16/10,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0,0,$194586,13,1
05/10/10,HL,HOBBS,NM,LEA,CORROSION,EXTERNAL,0,0,$51100,2,1
03/15/10,HL,HOBBS,NM,LEA,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0,0,$1160,2,0
12/18/09,HL,HOBBS,TX,GAINES,CORROSION,INTERNAL,0,0,$86300,100,98
10/26/09,HL,FREEPORT,TX,BRAZORIA,CORROSION,INTERNAL,0,0,$100000,4,0
08/28/09,HL,OLNEY,TX,YOUNG,CORROSION,INTERNAL,0,0,$7200,10,10
08/03/09,HL,HASTINGS,OK,COTTON,CORROSION,EXTERNAL,0,0,$254720,60,59
07/23/09,HL,LA MARQUE,TX,GALVESTON,NATURAL FORCE DAMAGE,LIGHTNING,0,0,$850050,1,1
07/08/09,HL,LA MARQUE,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$19331,4,3
07/06/09,HL,RATLIFF CITY,OK,CARTER,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$4300,6,5
03/12/09,HL,LA GRANGE,TX,FAYETTE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$6030,3,0
02/06/09,HL,ANDREWS,TX,ANDREWS,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$5040,2,1
12/19/08,HL,ANDREWS,TX,ANDREWS,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$3620,3,3
12/11/08,HL,HOBBS,NM,LEA,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$2020,0,0
10/20/08,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$4000,1,0
09/26/08,HL,RINGLING,OK,JEFFERSON,CORROSION,UNSPECIFIED CORROSION,0,0,$10216,2,2
07/29/08,HL,GALENA PARK,TX,HARRIS,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$15500,35,5
07/23/08,HL,SEMINOLE,TX,GAINES,CORROSION,INTERNAL,0,0,$306000,3700,3700
07/23/08,HL,PASADENA,TX,HARRIS,INCORRECT OPERATION,UNSPECIFIED INCORRECT OPERATION,0,0,$4000,1,0
07/02/08,HL,TEXAS CITY,TX,GALVESTON,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$35000,15,0
06/03/08,HL,OLD OCEAN,TX,MATAGORDA,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,0,0,$39000,1,0
05/25/08,HL,JONES CREEK,TX,BRAZORIA,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$15300,20,10
04/21/08,HL,HOBBS,NM,LEA,CORROSION,INTERNAL,0,0,$128140,20,2
02/28/08,HL,CUSHING,OK,PAYNE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$2000,3,0
02/07/08,HL,SAN FELIPE,TX,AUSTIN,CORROSION,INTERNAL,0,0,$603500,470,35
12/16/07,HL,MIDLAND,TX,MIDLAND,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$6372,45,15
11/18/07,HL,LA MARQUE,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$17000,3,0
07/31/07,HL,MIDLAND,TX,MIDLAND,CORROSION,UNSPECIFIED CORROSION,0,0,$5020,1,0
06/18/07,HL,NAVASOTA,TX,MONTGOMERY,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$1,0,0
06/10/07,HL,MIDLAND,TX,MIDLAND,CORROSION,INTERNAL,0,0,$36120,465,85
02/09/07,HL,CUSHING,OK,PAYNE,EXCAVATION DAMAGE,UNSPECIFIED EXCAVATION DAMAGE,0,0,$470,2,1
02/02/07,HL,SEMINOLE,TX,GAINES,ALL OTHER CAUSES,UNKNOWN,0,0,$4624,2,2
01/19/07,HL,TEXAS CITY,TX,GALVESTON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$8005,4,0
11/03/06,HL,LA GRANGE,TX,FAYETTE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$2006,0,0
10/27/06,HL,LA GRANGE,TX,FAYETTE,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$2022,1,0
10/06/06,HL,BAY CITY,TX,MATAGORDA,EXCAVATION DAMAGE,UNSPECIFIED EXCAVATION DAMAGE,0,0,$45176,2,0
10/06/06,HL,MIDLAND,TX,MIDLAND,CORROSION,EXTERNAL,0,0,$46000,43,0
09/19/06,HL,CUSHING,OK,LINCOLN,ALL OTHER CAUSES,MISCELLANEOUS,0,0,$53832,1238,59
09/11/06,HL,MIDLAND,TX,MIDLAND,CORROSION,UNSPECIFIED CORROSION,0,0,$3099,2,1
09/03/06,HL,GANADO,TX,JACKSON,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$4003,0,0
08/30/06,HL,WEST COLUMBIA,TX,BRAZORIA,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,0,0,$5700,2,0
07/31/06,HL,CALVERT,TX,FALLS,OTHER OUTSIDE FORCE DAMAGE,UNSPECIFIED OUTSIDE FORCE DAMAGE,0,0,$25030,0,0
07/10/06,HL,RINGLING,OK,CARTER,CORROSION,UNSPECIFIED CORROSION,0,0,$5287,4,3
06/19/06,HL,FREEPORT,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$10019,1,0
06/19/06,HL,HOUSTON,TX,HARRIS,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,$15263,4,3
06/12/06,HL,LULING,TX,CALDWELL,CORROSION,UNSPECIFIED CORROSION,0,0,$10150,2,2
05/12/06,HL,SCURRY,TX,SCURRY,CORROSION,UNSPECIFIED CORROSION,0,0,$1075,2,1
04/28/06,HL,HENRIETTA,TX,ARCHER,CORROSION,UNSPECIFIED CORROSION,0,0,$3075,2,1
03/11/06,HL,CUSHING,OK,PAYNE,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$23087,575,10
03/04/06,HL,HOBBS,NM,LEA,CORROSION,UNSPECIFIED CORROSION,0,0,$400,2,0
03/01/06,HL,RINGLING,OK,CARTER,MATERIAL/WELD/EQUIP FAILURE,RUPTURED OR LEAKING SEAL/PUMP PACKING,0,0,$5113,9,2
02/23/06,HL,JONES CREEK,TX,BRAZORIA,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED EQUIPMENT FAILURE,0,0,$5042,1,0
02/17/06,HL,HOUSTON,TX,HARRIS,INCORRECT OPERATION,INCORRECT OPERATION,0,0,$10013,0,0
01/30/06,HL,CUSHING,OK,PAYNE,CORROSION,UNSPECIFIED CORROSION,0,0,$8100,4,2
