LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO
WEST COVINA,7700142A,2860,66,N,0,VBM PORTION,54,30,12
WEST COVINA,7700142A,2860,66,N,1249,TOTAL,136,82,36
WEST COVINA,7700143A,2861,66,N,1101,POLLING PLACE,73,41,28
WEST COVINA,7700143A,2861,66,N,0,VBM PORTION,86,54,22
WEST COVINA,7700143A,2861,66,N,1101,TOTAL,159,95,50
WEST COVINA,7700144A,2862,66,N,919,POLLING PLACE,52,33,11
WEST COVINA,7700144A,2862,66,N,0,VBM PORTION,61,37,13
WEST COVINA,7700144A,2862,66,N,919,TOTAL,113,70,24
WEST COVINA,7700145A,2863,66,N,940,POLLING PLACE,66,37,27
WEST COVINA,7700145A,2863,66,N,0,VBM PORTION,47,21,19
WEST COVINA,7700145A,2863,66,N,940,TOTAL,113,58,46
WEST COVINA,7700148A,2864,66,N,1065,POLLING PLACE,89,58,24
WEST COVINA,7700148A,2864,66,N,0,VBM PORTION,53,29,21
WEST COVINA,7700148A,2864,66,N,1065,TOTAL,142,87,45
WEST COVINA,7700150A,2865,66,N,1080,POLLING PLACE,80,44,21
WEST COVINA,7700150A,2865,66,N,0,VBM PORTION,65,38,19
WEST COVINA,7700150A,2865,66,N,1080,TOTAL,145,82,40
WEST COVINA,7700153A,2866,66,N,663,POLLING PLACE,49,32,13
WEST COVINA,7700153A,2866,66,N,0,VBM PORTION,68,31,30
WEST COVINA,7700153A,2866,66,N,663,TOTAL,117,63,43
WEST COVINA,7700153C,2867,66,N,1118,POLLING PLACE,70,54,14
WEST COVINA,7700153C,2867,66,N,0,VBM PORTION,75,43,24
WEST COVINA,7700153C,2867,66,N,1118,TOTAL,145,97,38
WEST COVINA,7700154A,2868,66,N,704,POLLING PLACE,39,23,14
WEST COVINA,7700154A,2868,66,N,0,VBM PORTION,67,30,25
WEST COVINA,7700154A,2868,66,N,704,TOTAL,106,53,39
WEST COVINA,7700155C,2869,119,N,897,POLLING PLACE,41,28,11
WEST COVINA,7700155C,2869,119,N,0,VBM PORTION,80,47,22
WEST COVINA,7700155C,2869,119,N,897,TOTAL,121,75,33
WEST COVINA,7700158A,2870,66,N,1137,POLLING PLACE,76,57,14
WEST COVINA,7700158A,2870,66,N,0,VBM PORTION,84,49,29
WEST COVINA,7700158A,2870,66,N,1137,TOTAL,160,106,43
WEST COVINA,7700162A,2871,119,N,454,POLLING PLACE,16,10,5
WEST COVINA,7700162A,2871,119,N,0,VBM PORTION,39,19,14
WEST COVINA,7700162A,2871,119,N,454,TOTAL,55,29,19
WEST COVINA,7700163A,2872,119,N,973,POLLING PLACE,45,30,11
WEST COVINA,7700163A,2872,119,N,0,VBM PORTION,48,32,6
WEST COVINA,7700163A,2872,119,N,973,TOTAL,93,62,17
WEST COVINA,7700165A,2873,66,N,1129,POLLING PLACE,88,43,38
WEST COVINA,7700165A,2873,66,N,0,VBM PORTION,89,44,28
WEST COVINA,7700165A,2873,66,N,1129,TOTAL,177,87,66
WEST COVINA,7700169A,2874,119,N,777,POLLING PLACE,106,56,36
WEST COVINA,7700169A,2874,119,N,0,VBM PORTION,102,52,34
WEST COVINA,7700169A,2874,119,N,777,TOTAL,208,108,70
WEST COVINA,7700169B,2875,119,N,955,POLLING PLACE,88,48,27
WEST COVINA,7700169B,2875,119,N,0,VBM PORTION,97,49,30
WEST COVINA,7700169B,2875,119,N,955,TOTAL,185,97,57
WEST COVINA,7700313A,2876,119,N,607,POLLING PLACE,38,26,8
WEST COVINA,7700313A,2876,119,N,0,VBM PORTION,24,19,4
WEST COVINA,7700313A,2876,119,N,607,TOTAL,62,45,12
WEST HOLLYWOOD,7750001A,2877,81,N,1078,POLLING PLACE,86,71,10
WEST HOLLYWOOD,7750001A,2877,81,N,0,VBM PORTION,73,55,10
WEST HOLLYWOOD,7750001A,2877,81,N,1078,TOTAL,159,126,20
WEST HOLLYWOOD,7750002A,2878,81,N,1301,POLLING PLACE,92,71,12
WEST HOLLYWOOD,7750002A,2878,81,N,0,VBM PORTION,130,92,20
WEST HOLLYWOOD,7750002A,2878,81,N,1301,TOTAL,222,163,32
WEST HOLLYWOOD,7750003A,2879,81,N,1069,POLLING PLACE,105,81,14
WEST HOLLYWOOD,7750003A,2879,81,N,0,VBM PORTION,69,54,6
WEST HOLLYWOOD,7750003A,2879,81,N,1069,TOTAL,174,135,20
WEST HOLLYWOOD,7750004A,2880,81,N,1207,POLLING PLACE,125,104,13
WEST HOLLYWOOD,7750004A,2880,81,N,0,VBM PORTION,120,87,20
WEST HOLLYWOOD,7750004A,2880,81,N,1207,TOTAL,245,191,33
WEST HOLLYWOOD,7750005A,2881,81,N,1269,POLLING PLACE,131,100,20
WEST HOLLYWOOD,7750005A,2881,81,N,0,VBM PORTION,129,89,23
WEST HOLLYWOOD,7750005A,2881,81,N,1269,TOTAL,260,189,43
WEST HOLLYWOOD,7750006A,2882,81,N,806,POLLING PLACE,90,67,11
WEST HOLLYWOOD,7750006A,2882,81,N,0,VBM PORTION,69,48,10
WEST HOLLYWOOD,7750006A,2882,81,N,806,TOTAL,159,115,21
WEST HOLLYWOOD,7750007A,2883,81,N,1391,POLLING PLACE,141,104,17
WEST HOLLYWOOD,7750007A,2883,81,N,0,VBM PORTION,157,115,15
WEST HOLLYWOOD,7750007A,2883,81,N,1391,TOTAL,298,219,32
WEST HOLLYWOOD,7750008A,2884,81,N,968,POLLING PLACE,104,84,14
WEST HOLLYWOOD,7750008A,2884,81,N,0,VBM PORTION,115,86,21
WEST HOLLYWOOD,7750008A,2884,81,N,968,TOTAL,219,170,35
WEST HOLLYWOOD,7750016A,2885,81,N,1181,POLLING PLACE,127,107,13
WEST HOLLYWOOD,7750016A,2885,81,N,0,VBM PORTION,105,71,23
WEST HOLLYWOOD,7750016A,2885,81,N,1181,TOTAL,232,178,36
WEST HOLLYWOOD,7750017A,2886,81,N,1125,POLLING PLACE,107,86,10
WEST HOLLYWOOD,7750017A,2886,81,N,0,VBM PORTION,82,57,15
WEST HOLLYWOOD,7750017A,2886,81,N,1125,TOTAL,189,143,25
WEST HOLLYWOOD,7750021A,2887,81,N,1301,POLLING PLACE,140,113,14
WEST HOLLYWOOD,7750021A,2887,81,N,0,VBM PORTION,128,98,15
WEST HOLLYWOOD,7750021A,2887,81,N,1301,TOTAL,268,211,29
WEST HOLLYWOOD,7750023A,2888,81,N,1185,POLLING PLACE,120,100,13
WEST HOLLYWOOD,7750023A,2888,81,N,0,VBM PORTION,80,66,5
WEST HOLLYWOOD,7750023A,2888,81,N,1185,TOTAL,200,166,18
WEST HOLLYWOOD,7750024A,2889,81,N,1149,POLLING PLACE,66,48,11
WEST HOLLYWOOD,7750024A,2889,81,N,0,VBM PORTION,77,49,16
WEST HOLLYWOOD,7750024A,2889,81,N,1149,TOTAL,143,97,27
WEST HOLLYWOOD,7750026B,2890,81,N,987,POLLING PLACE,94,71,13
WEST HOLLYWOOD,7750026B,2890,81,N,0,VBM PORTION,75,53,10
WEST HOLLYWOOD,7750026B,2890,81,N,987,TOTAL,169,124,23
WEST HOLLYWOOD,7750030A,2891,81,N,940,POLLING PLACE,78,60,9
WEST HOLLYWOOD,7750030A,2891,81,N,0,VBM PORTION,71,52,15
WEST HOLLYWOOD,7750030A,2891,81,N,940,TOTAL,149,112,24
WEST HOLLYWOOD,7750036B,2892,81,N,884,POLLING PLACE,59,50,8
WEST HOLLYWOOD,7750036B,2892,81,N,0,VBM PORTION,49,31,13
WEST HOLLYWOOD,7750036B,2892,81,N,884,TOTAL,108,81,21
WEST HOLLYWOOD,7750043A,2893,81,N,1105,POLLING PLACE,95,76,10
WEST HOLLYWOOD,7750043A,2893,81,N,0,VBM PORTION,78,62,12
WEST HOLLYWOOD,7750043A,2893,81,N,1105,TOTAL,173,138,22
WEST HOLLYWOOD,7750051A,2894,81,N,936,POLLING PLACE,98,77,9
WEST HOLLYWOOD,7750051A,2894,81,N,0,VBM PORTION,107,68,19
WEST HOLLYWOOD,7750051A,2894,81,N,936,TOTAL,205,145,28
WEST HOLLYWOOD,7750070A,2895,81,N,1177,POLLING PLACE,127,106,14
WEST HOLLYWOOD,7750070A,2895,81,N,0,VBM PORTION,131,96,16
WEST HOLLYWOOD,7750070A,2895,81,N,1177,TOTAL,258,202,30
WEST HOLLYWOOD,7750072A,2896,81,N,837,POLLING PLACE,91,73,11
WEST HOLLYWOOD,7750072A,2896,81,N,0,VBM PORTION,85,58,16
WEST HOLLYWOOD,7750072A,2896,81,N,837,TOTAL,176,131,27
WEST HOLLYWOOD,7750077A,2897,81,N,869,POLLING PLACE,92,71,16
WEST HOLLYWOOD,7750077A,2897,81,N,0,VBM PORTION,76,51,7
WEST HOLLYWOOD,7750077A,2897,81,N,869,TOTAL,168,122,23
WEST HOLLYWOOD,7750077C,2898,81,N,1204,POLLING PLACE,145,108,21
WEST HOLLYWOOD,7750077C,2898,81,N,0,VBM PORTION,139,95,19
WEST HOLLYWOOD,7750077C,2898,81,N,1204,TOTAL,284,203,40
WEST HOLLYWOOD,7750078A,2899,81,N,942,POLLING PLACE,50,37,6
WEST HOLLYWOOD,7750078A,2899,81,N,0,VBM PORTION,54,37,10
WEST HOLLYWOOD,7750078A,2899,81,N,942,TOTAL,104,74,16
WEST HILLS,7760001A,2900,56,N,525,POLLING PLACE,66,38,26
WEST HILLS,7760001A,2900,56,N,0,VBM PORTION,83,55,19
WEST HILLS,7760001A,2900,56,N,525,TOTAL,149,93,45
WESTLAKE VILLAGE,7770001A,2901,49,N,674,POLLING PLACE,50,29,17
WESTLAKE VILLAGE,7770001A,2901,49,N,0,VBM PORTION,74,38,27
WESTLAKE VILLAGE,7770001A,2901,49,N,674,TOTAL,124,67,44
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,POLLING PLACE,148,88,48
WESTLAKE VILLAGE,7770002A,2902,49,N,0,VBM PORTION,144,73,39
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,TOTAL,292,161,87
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,POLLING PLACE,173,99,57
WESTLAKE VILLAGE,7770002B,2903,49,N,0,VBM PORTION,184,98,57
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,TOTAL,357,197,114
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,POLLING PLACE,108,52,47
WESTLAKE VILLAGE,7770011A,2904,49,N,0,VBM PORTION,133,57,53
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,TOTAL,241,109,100
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,POLLING PLACE,161,104,46
WESTLAKE VILLAGE,7770013A,2905,49,N,0,VBM PORTION,103,60,29
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,TOTAL,264,164,75
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,POLLING PLACE,87,53,31
WESTLAKE VILLAGE,7770080A,2906,49,N,0,VBM PORTION,132,74,39
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,TOTAL,219,127,70
WHITTIER,7800001A,2907,131,N,1082,POLLING PLACE,110,65,38
WHITTIER,7800001A,2907,131,N,0,VBM PORTION,153,71,63
WHITTIER,7800001A,2907,131,N,1082,TOTAL,263,136,101
WHITTIER,7800002C,2908,131,N,985,POLLING PLACE,80,52,25
WHITTIER,7800002C,2908,131,N,0,VBM PORTION,56,38,11
WHITTIER,7800002C,2908,131,N,985,TOTAL,136,90,36
WHITTIER,7800004A,2909,131,N,968,POLLING PLACE,116,57,54
WHITTIER,7800004A,2909,131,N,0,VBM PORTION,86,51,26
WHITTIER,7800004A,2909,131,N,968,TOTAL,202,108,80
WHITTIER,7800006A,2910,131,N,591,POLLING PLACE,77,50,20
WHITTIER,7800006A,2910,131,N,0,VBM PORTION,50,28,16
WHITTIER,7800006A,2910,131,N,591,TOTAL,127,78,36
WHITTIER,7800008A,2911,131,N,1107,POLLING PLACE,119,89,23
WHITTIER,7800008A,2911,131,N,0,VBM PORTION,75,50,11
WHITTIER,7800008A,2911,131,N,1107,TOTAL,194,139,34
WHITTIER,7800010A,2912,131,N,1072,POLLING PLACE,108,68,33
WHITTIER,7800010A,2912,131,N,0,VBM PORTION,58,32,20
WHITTIER,7800010A,2912,131,N,1072,TOTAL,166,100,53
WHITTIER,7800012A,2913,131,N,767,POLLING PLACE,103,69,31
WHITTIER,7800012A,2913,131,N,0,VBM PORTION,100,53,32
WHITTIER,7800012A,2913,131,N,767,TOTAL,203,122,63
WHITTIER,7800014A,2914,131,N,1263,POLLING PLACE,107,64,33
WHITTIER,7800014A,2914,131,N,0,VBM PORTION,86,53,25
WHITTIER,7800014A,2914,131,N,1263,TOTAL,193,117,58
WHITTIER,7800015D,2915,131,N,1129,POLLING PLACE,123,65,46
WHITTIER,7800015D,2915,131,N,0,VBM PORTION,115,57,37
WHITTIER,7800015D,2915,131,N,1129,TOTAL,238,122,83
WHITTIER,7800016A,2916,131,N,1129,POLLING PLACE,51,27,20
WHITTIER,7800016A,2916,131,N,0,VBM PORTION,41,28,9
WHITTIER,7800016A,2916,131,N,1129,TOTAL,92,55,29
WHITTIER,7800017B,2917,131,N,861,POLLING PLACE,82,60,14
WHITTIER,7800017B,2917,131,N,0,VBM PORTION,67,40,15
WHITTIER,7800017B,2917,131,N,861,TOTAL,149,100,29
WHITTIER,7800022B,2918,131,N,843,POLLING PLACE,170,77,70
WHITTIER,7800022B,2918,131,N,0,VBM PORTION,122,61,40
WHITTIER,7800022B,2918,131,N,843,TOTAL,292,138,110
WHITTIER,7800025A,2919,131,N,428,POLLING PLACE,59,33,19
WHITTIER,7800025A,2919,131,N,0,VBM PORTION,41,27,12
WHITTIER,7800025A,2919,131,N,428,TOTAL,100,60,31
WHITTIER,7800031A,2920,131,N,879,POLLING PLACE,66,32,31
WHITTIER,7800031A,2920,131,N,0,VBM PORTION,50,31,13
WHITTIER,7800031A,2920,131,N,879,TOTAL,116,63,44
WHITTIER,7800035A,2921,131,N,1043,POLLING PLACE,79,53,22
WHITTIER,7800035A,2921,131,N,0,VBM PORTION,40,22,10
WHITTIER,7800035A,2921,131,N,1043,TOTAL,119,75,32
WHITTIER,7800038E,2922,131,N,665,POLLING PLACE,62,37,22
WHITTIER,7800038E,2922,131,N,0,VBM PORTION,52,32,16
WHITTIER,7800038E,2922,131,N,665,TOTAL,114,69,38
WHITTIER,7800042A,2923,131,N,778,POLLING PLACE,74,51,19
WHITTIER,7800042A,2923,131,N,0,VBM PORTION,114,69,32
WHITTIER,7800042A,2923,131,N,778,TOTAL,188,120,51
WHITTIER,7800043A,2924,131,N,518,POLLING PLACE,69,40,26
WHITTIER,7800043A,2924,131,N,0,VBM PORTION,78,47,23
WHITTIER,7800043A,2924,131,N,518,TOTAL,147,87,49
WHITTIER,7800044A,2925,131,N,1124,POLLING PLACE,146,85,55
WHITTIER,7800044A,2925,131,N,0,VBM PORTION,82,47,26
WHITTIER,7800044A,2925,131,N,1124,TOTAL,228,132,81
WHITTIER,7800048A,2926,131,N,1127,POLLING PLACE,44,32,8
WHITTIER,7800048A,2926,131,N,0,VBM PORTION,35,19,11
WHITTIER,7800048A,2926,131,N,1127,TOTAL,79,51,19
WHITTIER,7800049A,2927,131,N,823,POLLING PLACE,82,49,24
WHITTIER,7800049A,2927,131,N,0,VBM PORTION,44,27,12
WHITTIER,7800049A,2927,131,N,823,TOTAL,126,76,36
WHITTIER,7800051A,2928,131,N,1302,POLLING PLACE,149,94,51
WHITTIER,7800051A,2928,131,N,0,VBM PORTION,106,55,38
WHITTIER,7800051A,2928,131,N,1302,TOTAL,255,149,89
WHITTIER,7800053A,2929,131,N,1046,POLLING PLACE,115,63,45
WHITTIER,7800053A,2929,131,N,0,VBM PORTION,78,45,26
WHITTIER,7800053A,2929,131,N,1046,TOTAL,193,108,71
WHITTIER,7800054A,2930,131,N,863,POLLING PLACE,73,36,31
WHITTIER,7800054A,2930,131,N,0,VBM PORTION,67,28,28
WHITTIER,7800054A,2930,131,N,863,TOTAL,140,64,59
WHITTIER,7800057A,2931,131,N,984,POLLING PLACE,108,61,39
WHITTIER,7800057A,2931,131,N,0,VBM PORTION,124,71,39
WHITTIER,7800057A,2931,131,N,984,TOTAL,232,132,78
WHITTIER,7800059A,2932,131,N,1199,POLLING PLACE,52,37,13
WHITTIER,7800059A,2932,131,N,0,VBM PORTION,60,39,13
WHITTIER,7800059A,2932,131,N,1199,TOTAL,112,76,26
WHITTIER,7800064A,2933,131,N,1006,POLLING PLACE,78,47,28
WHITTIER,7800064A,2933,131,N,0,VBM PORTION,72,39,22
WHITTIER,7800064A,2933,131,N,1006,TOTAL,150,86,50
WHITTIER,7800066C,2934,131,N,915,POLLING PLACE,115,45,59
WHITTIER,7800066C,2934,131,N,0,VBM PORTION,154,78,53
WHITTIER,7800066C,2934,131,N,915,TOTAL,269,123,112
WHITTIER,7800068A,2935,131,N,1208,POLLING PLACE,122,79,37
WHITTIER,7800068A,2935,131,N,0,VBM PORTION,102,61,27
WHITTIER,7800068A,2935,131,N,1208,TOTAL,224,140,64
WHITTIER,7800072B,2936,131,N,1300,POLLING PLACE,124,77,39
WHITTIER,7800072B,2936,131,N,0,VBM PORTION,124,66,42
WHITTIER,7800072B,2936,131,N,1300,TOTAL,248,143,81
WHITTIER,7800075A,2937,131,N,1410,POLLING PLACE,112,55,43
WHITTIER,7800075A,2937,131,N,0,VBM PORTION,124,66,50
WHITTIER,7800075A,2937,131,N,1410,TOTAL,236,121,93
WHITTIER,7800075C,2938,131,N,472,POLLING PLACE,43,25,14
WHITTIER,7800075C,2938,131,N,0,VBM PORTION,61,44,12
WHITTIER,7800075C,2938,131,N,472,TOTAL,104,69,26
WHITTIER,7800079A,2939,131,N,1113,POLLING PLACE,123,57,52
WHITTIER,7800079A,2939,131,N,0,VBM PORTION,97,57,27
WHITTIER,7800079A,2939,131,N,1113,TOTAL,220,114,79
WHITTIER,7800082A,2940,131,N,1161,POLLING PLACE,123,68,45
WHITTIER,7800082A,2940,131,N,0,VBM PORTION,119,62,38
WHITTIER,7800082A,2940,131,N,1161,TOTAL,242,130,83
WHITTIER,7800083A,2941,131,N,590,POLLING PLACE,78,34,40
WHITTIER,7800083A,2941,131,N,0,VBM PORTION,56,28,19
WHITTIER,7800083A,2941,131,N,590,TOTAL,134,62,59
WHITTIER,7800087A,2942,131,N,1252,POLLING PLACE,175,75,79
WHITTIER,7800087A,2942,131,N,0,VBM PORTION,162,74,59
WHITTIER,7800087A,2942,131,N,1252,TOTAL,337,149,138
WHITTIER,7800095A,6176,127,Y,0,POLLING PLACE,0,0,0
WHITTIER,7800095A,6176,127,Y,0,VBM PORTION,0,0,0
WHITTIER,7800095A,6176,127,Y,0,TOTAL,0,0,0
WHITTIER,7800144A,2943,131,N,1263,POLLING PLACE,131,82,31
WHITTIER,7800144A,2943,131,N,0,VBM PORTION,109,63,31
WHITTIER,7800144A,2943,131,N,1263,TOTAL,240,145,62
WHITTIER,7800148A,2944,131,N,859,POLLING PLACE,54,41,8
WHITTIER,7800148A,2944,131,N,0,VBM PORTION,45,28,8
WHITTIER,7800148A,2944,131,N,859,TOTAL,99,69,16
WHITTIER,7800149A,2945,131,N,985,POLLING PLACE,51,28,21
WHITTIER,7800149A,2945,131,N,0,VBM PORTION,94,52,25
WHITTIER,7800149A,2945,131,N,985,TOTAL,145,80,46
WHITTIER,7800165D,2946,131,N,1169,POLLING PLACE,80,48,22
WHITTIER,7800165D,2946,131,N,0,VBM PORTION,68,45,19
WHITTIER,7800165D,2946,131,N,1169,TOTAL,148,93,41
WHITTIER,7800167B,2947,131,N,1264,POLLING PLACE,67,51,11
WHITTIER,7800167B,2947,131,N,0,VBM PORTION,53,34,10
WHITTIER,7800167B,2947,131,N,1264,TOTAL,120,85,21
WHITTIER,7800170B,2948,131,N,1034,POLLING PLACE,44,32,10
WHITTIER,7800170B,2948,131,N,0,VBM PORTION,28,21,5
WHITTIER,7800170B,2948,131,N,1034,TOTAL,72,53,15
WHITTIER,7800171B,2949,131,N,1204,POLLING PLACE,85,56,23
WHITTIER,7800171B,2949,131,N,0,VBM PORTION,63,41,13
WHITTIER,7800171B,2949,131,N,1204,TOTAL,148,97,36
WHITTIER,7800172A,2950,131,N,695,POLLING PLACE,50,37,7
WHITTIER,7800172A,2950,131,N,0,VBM PORTION,29,16,6
WHITTIER,7800172A,2950,131,N,695,TOTAL,79,53,13
WHITTIER,7800176A,2951,131,N,1209,POLLING PLACE,46,35,11
WHITTIER,7800176A,2951,131,N,0,VBM PORTION,30,15,10
WHITTIER,7800176A,2951,131,N,1209,TOTAL,76,50,21
WHITTIER,7800185A,2952,131,N,1320,POLLING PLACE,186,104,67
WHITTIER,7800185A,2952,131,N,0,VBM PORTION,172,77,65
WHITTIER,7800185A,2952,131,N,1320,TOTAL,358,181,132
WILLOWBROOK,7850001A,2953,178,N,1069,POLLING PLACE,42,36,1
WILLOWBROOK,7850001A,2953,178,N,0,VBM PORTION,32,26,4
WILLOWBROOK,7850001A,2953,178,N,1069,TOTAL,74,62,5
WILLOWBROOK,7850002A,2954,171,N,875,POLLING PLACE,39,32,4
WILLOWBROOK,7850002A,2954,171,N,0,VBM PORTION,4,3,0
WILLOWBROOK,7850002A,2954,171,N,875,TOTAL,43,35,4
WILLOWBROOK,7850003A,2955,178,N,974,POLLING PLACE,88,72,6
WILLOWBROOK,7850003A,2955,178,N,0,VBM PORTION,50,35,5
WILLOWBROOK,7850003A,2955,178,N,974,TOTAL,138,107,11
WILLOWBROOK,7850009A,2956,178,N,1114,POLLING PLACE,58,48,4
WILLOWBROOK,7850009A,2956,178,N,0,VBM PORTION,22,15,3
WILLOWBROOK,7850009A,2956,178,N,1114,TOTAL,80,63,7
WILLOWBROOK,7850011A,2957,178,N,1062,POLLING PLACE,47,42,2
WILLOWBROOK,7850011A,2957,178,N,0,VBM PORTION,34,21,4
WILLOWBROOK,7850011A,2957,178,N,1062,TOTAL,81,63,6
WILLOWBROOK,7850013A,2958,178,N,870,POLLING PLACE,49,41,2
WILLOWBROOK,7850013A,2958,178,N,0,VBM PORTION,33,25,3
WILLOWBROOK,7850013A,2958,178,N,870,TOTAL,82,66,5
WILLOWBROOK,7850015A,2959,178,N,891,POLLING PLACE,40,32,5
WILLOWBROOK,7850015A,2959,178,N,0,VBM PORTION,18,17,0
WILLOWBROOK,7850015A,2959,178,N,891,TOTAL,58,49,5
WILLOWBROOK,7850017A,2960,178,N,1087,POLLING PLACE,46,36,8
WILLOWBROOK,7850017A,2960,178,N,0,VBM PORTION,29,22,1
WILLOWBROOK,7850017A,2960,178,N,1087,TOTAL,75,58,9
WILLOWBROOK,7850024A,2961,178,N,919,POLLING PLACE,32,27,1
WILLOWBROOK,7850024A,2961,178,N,0,VBM PORTION,16,10,0
WILLOWBROOK,7850024A,2961,178,N,919,TOTAL,48,37,1
WILLOWBROOK,7850042A,2962,178,N,446,POLLING PLACE,24,20,2
WILLOWBROOK,7850042A,2962,178,N,0,VBM PORTION,23,15,1
WILLOWBROOK,7850042A,2962,178,N,446,TOTAL,47,35,3
WILLOWBROOK,7850043A,2963,178,N,886,POLLING PLACE,48,37,3
WILLOWBROOK,7850043A,2963,178,N,0,VBM PORTION,49,34,4
WILLOWBROOK,7850043A,2963,178,N,886,TOTAL,97,71,7
WILLOWBROOK,7850044A,2964,178,N,947,POLLING PLACE,82,71,1
WILLOWBROOK,7850044A,2964,178,N,0,VBM PORTION,60,51,4
WILLOWBROOK,7850044A,2964,178,N,947,TOTAL,142,122,5
WILLOWBROOK,7850050A,2965,178,N,1028,POLLING PLACE,96,74,4
WILLOWBROOK,7850050A,2965,178,N,0,VBM PORTION,60,37,6
WILLOWBROOK,7850050A,2965,178,N,1028,TOTAL,156,111,10
WILLOWBROOK,7850204A,2966,178,N,1053,POLLING PLACE,53,41,4
WILLOWBROOK,7850204A,2966,178,N,0,VBM PORTION,14,7,5
WILLOWBROOK,7850204A,2966,178,N,1053,TOTAL,67,48,9
WILSONA,7900005A,2967,3,N,1029,POLLING PLACE,70,43,24
WILSONA,7900005A,2967,3,N,0,VBM PORTION,75,54,10
WILSONA,7900005A,2967,3,N,1029,TOTAL,145,97,34
WILSONA,7900006A,2968,3,N,861,POLLING PLACE,73,41,27
WILSONA,7900006A,2968,3,N,0,VBM PORTION,63,42,12
WILSONA,7900006A,2968,3,N,861,TOTAL,136,83,39
WILSONA,7900008A,2969,3,N,1154,POLLING PLACE,67,40,23
WILSONA,7900008A,2969,3,N,0,VBM PORTION,109,65,37
WILSONA,7900008A,2969,3,N,1154,TOTAL,176,105,60
WILSONA,7900009A,2970,3,N,720,POLLING PLACE,52,32,16
WILSONA,7900009A,2970,3,N,0,VBM PORTION,40,31,7
WILSONA,7900009A,2970,3,N,720,TOTAL,92,63,23
WILSONA,7900010A,2971,3,N,900,POLLING PLACE,63,34,23
WILSONA,7900010A,2971,3,N,0,VBM PORTION,77,54,17
WILSONA,7900010A,2971,3,N,900,TOTAL,140,88,40
WILSONA,7900011A,2972,3,N,896,POLLING PLACE,112,72,37
WILSONA,7900011A,2972,3,N,0,VBM PORTION,56,33,17
WILSONA,7900011A,2972,3,N,896,TOTAL,168,105,54
LOS ANGELES,9000002A,2973,116,N,839,POLLING PLACE,110,78,21
LOS ANGELES,9000002A,2973,116,N,0,VBM PORTION,102,59,24
LOS ANGELES,9000002A,2973,116,N,839,TOTAL,212,137,45
LOS ANGELES,9000003A,2974,154,N,825,POLLING PLACE,124,106,8
LOS ANGELES,9000003A,2974,154,N,0,VBM PORTION,80,57,9
LOS ANGELES,9000003A,2974,154,N,825,TOTAL,204,163,17
LOS ANGELES,9000004A,2975,158,N,1045,POLLING PLACE,143,75,50
LOS ANGELES,9000004A,2975,158,N,0,VBM PORTION,108,67,30
LOS ANGELES,9000004A,2975,158,N,1045,TOTAL,251,142,80
LOS ANGELES,9000006A,2976,86,N,1290,POLLING PLACE,127,91,24
LOS ANGELES,9000006A,2976,86,N,0,VBM PORTION,172,103,36
LOS ANGELES,9000006A,2976,86,N,1290,TOTAL,299,194,60
LOS ANGELES,9000008A,2977,26,N,1337,POLLING PLACE,85,55,24
LOS ANGELES,9000008A,2977,26,N,0,VBM PORTION,72,44,18
LOS ANGELES,9000008A,2977,26,N,1337,TOTAL,157,99,42
LOS ANGELES,9000009A,2978,15,N,810,POLLING PLACE,54,20,34
LOS ANGELES,9000009A,2978,15,N,0,VBM PORTION,41,19,18
LOS ANGELES,9000009A,2978,15,N,810,TOTAL,95,39,52
LOS ANGELES,9000016A,2979,14,N,750,POLLING PLACE,100,53,43
LOS ANGELES,9000016A,2979,14,N,0,VBM PORTION,91,53,33
LOS ANGELES,9000016A,2979,14,N,750,TOTAL,191,106,76
LOS ANGELES,9000017A,2980,14,N,1231,POLLING PLACE,160,99,58
LOS ANGELES,9000017A,2980,14,N,0,VBM PORTION,126,69,44
LOS ANGELES,9000017A,2980,14,N,1231,TOTAL,286,168,102
LOS ANGELES,9000019A,2981,15,N,852,POLLING PLACE,87,45,36
LOS ANGELES,9000019A,2981,15,N,0,VBM PORTION,77,45,19
LOS ANGELES,9000019A,2981,15,N,852,TOTAL,164,90,55
LOS ANGELES,9000020A,6177,158,Y,0,POLLING PLACE,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,VBM PORTION,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,TOTAL,0,0,0
LOS ANGELES,9000021A,2982,26,N,1492,POLLING PLACE,111,61,39
LOS ANGELES,9000021A,2982,26,N,0,VBM PORTION,181,93,55
LOS ANGELES,9000021A,2982,26,N,1492,TOTAL,292,154,94
LOS ANGELES,9000023A,2983,14,N,1109,POLLING PLACE,143,63,74
