SALE_DAY,COUNTY_CODE,GUN_TYPE,LAST_STATUS,REC_TYPE,COUNT
20160319,6,HANDGUN,APPROVED,DROS,2
20160319,6,LONGGUN,APPROVED,DROS,2
20160319,7,HANDGUN,APPROVED,DROS,42
20160319,7,LONGGUN,APPROVED,DROS,50
20160319,8,LONGGUN,APPROVED,DROS,3
20160319,9,HANDGUN,APPROVED,DROS,27
20160319,9,LONGGUN,APPROVED,DROS,12
20160320,1,HANDGUN,APPROVED,DROS,24
20160320,1,LONGGUN,APPROVED,DROS,20
20160320,10,HANDGUN,APPROVED,DROS,18
20160320,10,LONGGUN,APPROVED,DROS,22
20160320,11,HANDGUN,APPROVED,DROS,2
20160320,12,HANDGUN,APPROVED,DROS,3
20160320,12,LONGGUN,APPROVED,DROS,5
20160320,13,HANDGUN,APPROVED,DROS,2
20160320,13,LONGGUN,APPROVED,DROS,2
20160320,14,HANDGUN,APPROVED,DROS,1
20160320,15,HANDGUN,APPROVED,DROS,3
20160320,15,LONGGUN,APPROVED,DROS,15
20160320,16,HANDGUN,APPROVED,DROS,6
20160320,16,LONGGUN,APPROVED,DROS,6
20160320,17,HANDGUN,APPROVED,DROS,1
20160320,17,LONGGUN,APPROVED,DROS,2
20160320,18,LONGGUN,APPROVED,DROS,1
20160320,19,HANDGUN,APPROVED,DROS,200
20160320,19,HANDGUN,DENIED,DROS,4
20160320,19,LONGGUN,APPROVED,DROS,142
20160320,20,HANDGUN,APPROVED,DROS,2
20160320,20,LONGGUN,APPROVED,DROS,2
20160320,21,HANDGUN,APPROVED,DROS,2
20160320,21,LONGGUN,APPROVED,DROS,3
20160320,21,LONGGUN,DENIED,DROS,1
20160320,23,HANDGUN,APPROVED,DROS,3
20160320,23,LONGGUN,APPROVED,DROS,4
20160320,24,HANDGUN,APPROVED,DROS,1
20160320,24,LONGGUN,APPROVED,DROS,2
20160320,25,HANDGUN,APPROVED,DROS,1
20160320,25,LONGGUN,APPROVED,DROS,1
20160320,27,HANDGUN,APPROVED,DROS,5
20160320,27,LONGGUN,APPROVED,DROS,4
20160320,28,HANDGUN,APPROVED,DROS,5
20160320,28,LONGGUN,APPROVED,DROS,1
20160320,29,HANDGUN,APPROVED,DROS,2
20160320,29,LONGGUN,APPROVED,DROS,3
20160320,3,HANDGUN,APPROVED,DROS,1
20160320,3,LONGGUN,APPROVED,DROS,3
20160320,30,HANDGUN,APPROVED,DROS,113
20160320,30,HANDGUN,DENIED,DROS,2
20160320,30,LONGGUN,APPROVED,DROS,72
20160320,30,LONGGUN,DENIED,DROS,2
20160320,31,HANDGUN,APPROVED,DROS,18
20160320,31,LONGGUN,APPROVED,DROS,13
20160320,33,HANDGUN,APPROVED,DROS,54
20160320,33,HANDGUN,DENIED,DROS,3
20160320,33,LONGGUN,APPROVED,DROS,56
20160320,33,LONGGUN,DENIED,DROS,2
20160320,34,HANDGUN,APPROVED,DROS,31
20160320,34,LONGGUN,APPROVED,DROS,34
20160320,35,HANDGUN,APPROVED,DROS,1
20160320,36,HANDGUN,APPROVED,DROS,61
20160320,36,HANDGUN,DENIED,DROS,1
20160320,36,LONGGUN,APPROVED,DROS,54
20160320,37,HANDGUN,APPROVED,DROS,67
20160320,37,LONGGUN,APPROVED,DROS,50
20160320,38,HANDGUN,APPROVED,DROS,3
20160320,38,LONGGUN,APPROVED,DROS,4
20160320,39,HANDGUN,APPROVED,DROS,21
20160320,39,HANDGUN,DENIED,DROS,1
20160320,39,LONGGUN,APPROVED,DROS,17
20160320,4,HANDGUN,APPROVED,DROS,17
20160320,4,LONGGUN,APPROVED,DROS,22
20160320,40,HANDGUN,APPROVED,DROS,6
20160320,40,LONGGUN,APPROVED,DROS,5
20160320,40,LONGGUN,DENIED,DROS,1
20160320,41,HANDGUN,APPROVED,DROS,5
20160320,41,HANDGUN,DENIED,DROS,2
20160320,41,LONGGUN,APPROVED,DROS,6
20160320,42,HANDGUN,APPROVED,DROS,2
20160320,42,LONGGUN,APPROVED,DROS,3
20160320,43,HANDGUN,APPROVED,DROS,27
20160320,43,HANDGUN,DENIED,DROS,1
20160320,43,LONGGUN,APPROVED,DROS,11
20160320,44,HANDGUN,APPROVED,DROS,1
20160320,44,LONGGUN,APPROVED,DROS,4
20160320,45,HANDGUN,APPROVED,DROS,4
20160320,45,LONGGUN,APPROVED,DROS,5
20160320,48,HANDGUN,APPROVED,DROS,9
20160320,48,LONGGUN,APPROVED,DROS,10
20160320,49,HANDGUN,APPROVED,DROS,5
20160320,49,HANDGUN,DENIED,DROS,1
20160320,49,LONGGUN,APPROVED,DROS,7
20160320,49,LONGGUN,DENIED,DROS,1
20160320,5,HANDGUN,APPROVED,DROS,1
20160320,5,LONGGUN,APPROVED,DROS,2
20160320,50,HANDGUN,APPROVED,DROS,6
20160320,50,LONGGUN,APPROVED,DROS,7
20160320,51,HANDGUN,APPROVED,DROS,3
20160320,51,LONGGUN,APPROVED,DROS,2
20160320,52,HANDGUN,APPROVED,DROS,2
20160320,52,LONGGUN,APPROVED,DROS,5
20160320,53,HANDGUN,APPROVED,DROS,2
20160320,54,HANDGUN,APPROVED,DROS,5
20160320,54,LONGGUN,APPROVED,DROS,4
20160320,55,HANDGUN,APPROVED,DROS,1
20160320,55,LONGGUN,APPROVED,DROS,1
20160320,56,HANDGUN,APPROVED,DROS,20
20160320,56,LONGGUN,APPROVED,DROS,18
20160320,57,HANDGUN,APPROVED,DROS,6
20160320,57,LONGGUN,APPROVED,DROS,10
20160320,58,HANDGUN,APPROVED,DROS,8
20160320,58,LONGGUN,APPROVED,DROS,4
20160320,7,HANDGUN,APPROVED,DROS,19
20160320,7,LONGGUN,APPROVED,DROS,16
20160320,9,HANDGUN,APPROVED,DROS,3
20160320,9,LONGGUN,APPROVED,DROS,3
20160321,1,HANDGUN,APPROVED,CRIS,3
20160321,1,HANDGUN,APPROVED,DROS,27
20160321,1,HANDGUN,DENIED,DROS,1
20160321,1,LONGGUN,APPROVED,CRIS,1
20160321,1,LONGGUN,APPROVED,DROS,23
20160321,10,HANDGUN,APPROVED,CRIS,2
20160321,10,HANDGUN,APPROVED,DROS,40
20160321,10,HANDGUN,DENIED,DROS,2
20160321,10,LONGGUN,APPROVED,DROS,38
20160321,10,LONGGUN,DENIED,DROS,1
20160321,11,LONGGUN,APPROVED,DROS,10
20160321,12,HANDGUN,APPROVED,DROS,8
20160321,12,LONGGUN,APPROVED,DROS,9
20160321,13,HANDGUN,APPROVED,DROS,2
20160321,13,LONGGUN,APPROVED,CRIS,1
20160321,13,LONGGUN,APPROVED,DROS,4
20160321,14,HANDGUN,APPROVED,DROS,6
20160321,14,LONGGUN,APPROVED,DROS,5
20160321,15,HANDGUN,APPROVED,CRIS,3
20160321,15,HANDGUN,APPROVED,DROS,53
20160321,15,HANDGUN,DENIED,DROS,1
20160321,15,LONGGUN,APPROVED,DROS,36
20160321,16,HANDGUN,APPROVED,DROS,6
20160321,16,LONGGUN,APPROVED,DROS,18
20160321,17,HANDGUN,APPROVED,DROS,5
20160321,17,LONGGUN,APPROVED,DROS,1
20160321,18,HANDGUN,APPROVED,DROS,3
20160321,18,LONGGUN,APPROVED,DROS,11
20160321,19,HANDGUN,APPROVED,CRIS,26
20160321,19,HANDGUN,APPROVED,DROS,209
20160321,19,HANDGUN,DENIED,DROS,9
20160321,19,LONGGUN,APPROVED,CRIS,3
20160321,19,LONGGUN,APPROVED,DROS,167
20160321,19,LONGGUN,DENIED,DROS,3
20160321,20,HANDGUN,APPROVED,CRIS,13
20160321,20,HANDGUN,APPROVED,DROS,13
20160321,20,LONGGUN,APPROVED,CRIS,4
20160321,20,LONGGUN,APPROVED,DROS,10
20160321,21,HANDGUN,APPROVED,DROS,4
20160321,21,LONGGUN,APPROVED,DROS,1
20160321,21,LONGGUN,DENIED,DROS,1
20160321,22,HANDGUN,APPROVED,DROS,1
20160321,22,LONGGUN,APPROVED,DROS,1
20160321,23,HANDGUN,APPROVED,CRIS,2
20160321,23,HANDGUN,APPROVED,DROS,5
20160321,23,LONGGUN,APPROVED,CRIS,6
20160321,23,LONGGUN,APPROVED,DROS,5
20160321,24,HANDGUN,APPROVED,CRIS,2
20160321,24,HANDGUN,APPROVED,DROS,5
20160321,24,LONGGUN,APPROVED,CRIS,1
20160321,24,LONGGUN,APPROVED,DROS,2
20160321,25,LONGGUN,APPROVED,DROS,6
20160321,26,HANDGUN,APPROVED,DROS,1
20160321,26,LONGGUN,APPROVED,DROS,2
20160321,27,HANDGUN,APPROVED,CRIS,3
20160321,27,HANDGUN,APPROVED,DROS,7
20160321,27,LONGGUN,APPROVED,DROS,13
20160321,28,HANDGUN,APPROVED,DROS,5
20160321,28,LONGGUN,APPROVED,DROS,7
20160321,29,HANDGUN,APPROVED,CRIS,2
20160321,29,HANDGUN,APPROVED,DROS,2
20160321,29,LONGGUN,APPROVED,DROS,3
20160321,30,HANDGUN,APPROVED,CRIS,8
20160321,30,HANDGUN,APPROVED,DROS,117
20160321,30,HANDGUN,DENIED,CRIS,1
20160321,30,HANDGUN,DENIED,DROS,1
20160321,30,LONGGUN,APPROVED,CRIS,2
20160321,30,LONGGUN,APPROVED,DROS,73
20160321,30,LONGGUN,DENIED,CRIS,2
20160321,30,LONGGUN,DENIED,DROS,1
20160321,31,HANDGUN,APPROVED,CRIS,2
20160321,31,HANDGUN,APPROVED,DROS,16
20160321,31,HANDGUN,DENIED,DROS,1
20160321,31,LONGGUN,APPROVED,DROS,19
20160321,32,HANDGUN,APPROVED,DROS,4
20160321,32,HANDGUN,DENIED,DROS,1
20160321,33,HANDGUN,APPROVED,CRIS,2
20160321,33,HANDGUN,APPROVED,DROS,113
20160321,33,HANDGUN,DENIED,DROS,3
20160321,33,LONGGUN,APPROVED,CRIS,7
20160321,33,LONGGUN,APPROVED,DROS,67
20160321,34,HANDGUN,APPROVED,CRIS,7
20160321,34,HANDGUN,APPROVED,DROS,59
20160321,34,LONGGUN,APPROVED,DROS,44
20160321,34,LONGGUN,DENIED,DROS,1
20160321,35,HANDGUN,APPROVED,DROS,6
20160321,35,LONGGUN,APPROVED,DROS,5
20160321,36,HANDGUN,APPROVED,CRIS,11
20160321,36,HANDGUN,APPROVED,DROS,96
20160321,36,HANDGUN,DENIED,DROS,2
20160321,36,LONGGUN,APPROVED,CRIS,1
20160321,36,LONGGUN,APPROVED,DROS,72
20160321,36,LONGGUN,DENIED,DROS,1
20160321,37,HANDGUN,APPROVED,CRIS,16
20160321,37,HANDGUN,APPROVED,DROS,107
20160321,37,LONGGUN,APPROVED,CRIS,2
20160321,37,LONGGUN,APPROVED,DROS,65
20160321,37,LONGGUN,PENDING,CRIS,1
20160321,38,HANDGUN,APPROVED,CRIS,3
20160321,38,HANDGUN,APPROVED,DROS,9
20160321,38,LONGGUN,APPROVED,CRIS,2
20160321,38,LONGGUN,APPROVED,DROS,5
20160321,39,HANDGUN,APPROVED,CRIS,2
20160321,39,HANDGUN,APPROVED,DROS,38
20160321,39,HANDGUN,DENIED,DROS,1
20160321,39,LONGGUN,APPROVED,DROS,31
20160321,4,HANDGUN,APPROVED,DROS,16
20160321,4,LONGGUN,APPROVED,CRIS,1
20160321,4,LONGGUN,APPROVED,DROS,33
20160321,40,HANDGUN,APPROVED,CRIS,1
20160321,40,HANDGUN,APPROVED,DROS,6
20160321,40,HANDGUN,DENIED,DROS,1
20160321,40,LONGGUN,APPROVED,DROS,2
20160321,41,HANDGUN,APPROVED,CRIS,3
20160321,41,HANDGUN,APPROVED,DROS,17
20160321,41,LONGGUN,APPROVED,CRIS,1
20160321,41,LONGGUN,APPROVED,DROS,9
20160321,42,HANDGUN,APPROVED,DROS,9
20160321,42,HANDGUN,DENIED,DROS,1
20160321,42,LONGGUN,APPROVED,DROS,14
20160321,43,HANDGUN,APPROVED,CRIS,7
20160321,43,HANDGUN,APPROVED,DROS,38
20160321,43,LONGGUN,APPROVED,DROS,30
20160321,44,HANDGUN,APPROVED,DROS,4
20160321,44,LONGGUN,APPROVED,DROS,5
20160321,45,HANDGUN,APPROVED,CRIS,5
20160321,45,HANDGUN,APPROVED,DROS,13
20160321,45,LONGGUN,APPROVED,CRIS,1
20160321,45,LONGGUN,APPROVED,DROS,30
20160321,45,LONGGUN,DENIED,DROS,1
20160321,46,LONGGUN,APPROVED,DROS,1
20160321,47,HANDGUN,APPROVED,DROS,2
20160321,47,HANDGUN,DENIED,DROS,1
20160321,47,LONGGUN,APPROVED,DROS,8
20160321,48,HANDGUN,APPROVED,CRIS,2
20160321,48,HANDGUN,APPROVED,DROS,23
20160321,48,LONGGUN,APPROVED,DROS,12
20160321,49,HANDGUN,APPROVED,DROS,16
20160321,49,LONGGUN,APPROVED,CRIS,6
20160321,49,LONGGUN,APPROVED,DROS,15
20160321,5,HANDGUN,APPROVED,CRIS,3
20160321,5,LONGGUN,APPROVED,CRIS,5
20160321,5,LONGGUN,APPROVED,DROS,1
20160321,50,HANDGUN,APPROVED,CRIS,3
20160321,50,HANDGUN,APPROVED,DROS,25
20160321,50,HANDGUN,DENIED,DROS,1
20160321,50,LONGGUN,APPROVED,DROS,20
20160321,51,HANDGUN,APPROVED,DROS,8
20160321,51,HANDGUN,DENIED,DROS,1
20160321,51,LONGGUN,APPROVED,DROS,11
20160321,52,HANDGUN,APPROVED,CRIS,1
20160321,52,HANDGUN,APPROVED,DROS,3
20160321,52,LONGGUN,APPROVED,DROS,10
20160321,53,HANDGUN,APPROVED,DROS,1
20160321,54,HANDGUN,APPROVED,CRIS,3
20160321,54,HANDGUN,APPROVED,DROS,20
20160321,54,HANDGUN,PENDING,CRIS,1
20160321,54,LONGGUN,APPROVED,DROS,17
20160321,55,HANDGUN,APPROVED,DROS,1
20160321,56,HANDGUN,APPROVED,CRIS,2
20160321,56,HANDGUN,APPROVED,DROS,35
20160321,56,LONGGUN,APPROVED,DROS,27
20160321,57,HANDGUN,APPROVED,CRIS,2
20160321,57,HANDGUN,APPROVED,DROS,3
20160321,57,LONGGUN,APPROVED,DROS,4
20160321,58,HANDGUN,APPROVED,DROS,5
20160321,58,LONGGUN,APPROVED,DROS,4
20160321,6,HANDGUN,APPROVED,DROS,2
20160321,6,LONGGUN,APPROVED,DROS,4
20160321,7,HANDGUN,APPROVED,CRIS,1
20160321,7,HANDGUN,APPROVED,DROS,26
20160321,7,HANDGUN,PENDING,CRIS,1
20160321,7,LONGGUN,APPROVED,CRIS,2
20160321,7,LONGGUN,APPROVED,DROS,20
20160321,8,HANDGUN,APPROVED,DROS,1
20160321,9,HANDGUN,APPROVED,DROS,14
20160321,9,HANDGUN,DENIED,DROS,1
20160321,9,LONGGUN,APPROVED,DROS,10
20160321,9,LONGGUN,DENIED,DROS,2
20160322,1,HANDGUN,APPROVED,CRIS,6
20160322,1,HANDGUN,APPROVED,DROS,38
20160322,1,HANDGUN,DENIED,DROS,1
20160322,1,LONGGUN,APPROVED,CRIS,6
20160322,1,LONGGUN,APPROVED,DROS,26
20160322,10,HANDGUN,APPROVED,CRIS,5
20160322,10,HANDGUN,APPROVED,DROS,46
20160322,10,LONGGUN,APPROVED,CRIS,1
20160322,10,LONGGUN,APPROVED,DROS,40
20160322,11,HANDGUN,APPROVED,DROS,3
20160322,11,LONGGUN,APPROVED,DROS,7
20160322,12,HANDGUN,APPROVED,CRIS,1
20160322,12,HANDGUN,APPROVED,DROS,9
20160322,12,LONGGUN,APPROVED,DROS,18
20160322,13,HANDGUN,APPROVED,DROS,5
20160322,13,LONGGUN,APPROVED,DROS,2
20160322,14,HANDGUN,APPROVED,DROS,2
20160322,14,LONGGUN,APPROVED,DROS,2
20160322,15,HANDGUN,APPROVED,CRIS,7
20160322,15,HANDGUN,APPROVED,DROS,53
20160322,15,LONGGUN,APPROVED,CRIS,2
20160322,15,LONGGUN,APPROVED,DROS,34
20160322,15,LONGGUN,DENIED,DROS,1
20160322,16,HANDGUN,APPROVED,CRIS,1
20160322,16,HANDGUN,APPROVED,DROS,13
20160322,16,LONGGUN,APPROVED,CRIS,1
20160322,16,LONGGUN,APPROVED,DROS,24
20160322,17,HANDGUN,APPROVED,DROS,1
20160322,17,LONGGUN,APPROVED,DROS,1
20160322,18,HANDGUN,APPROVED,CRIS,2
20160322,18,HANDGUN,APPROVED,DROS,4
20160322,18,LONGGUN,APPROVED,DROS,1
20160322,19,HANDGUN,APPROVED,CRIS,24
20160322,19,HANDGUN,APPROVED,DROS,196
20160322,19,HANDGUN,DENIED,CRIS,3
20160322,19,HANDGUN,DENIED,DROS,3
20160322,19,HANDGUN,PENDING,CRIS,1
20160322,19,LONGGUN,APPROVED,CRIS,19
20160322,19,LONGGUN,APPROVED,DROS,146
20160322,19,LONGGUN,DENIED,CRIS,3
20160322,19,LONGGUN,DENIED,DROS,1
20160322,20,HANDGUN,APPROVED,CRIS,4
20160322,20,HANDGUN,APPROVED,DROS,10
20160322,20,HANDGUN,DENIED,DROS,1
20160322,20,LONGGUN,APPROVED,CRIS,1
20160322,20,LONGGUN,APPROVED,DROS,4
20160322,21,HANDGUN,APPROVED,DROS,6
20160322,21,LONGGUN,APPROVED,DROS,3
20160322,22,HANDGUN,APPROVED,DROS,3
20160322,22,LONGGUN,APPROVED,DROS,1
20160322,23,HANDGUN,APPROVED,CRIS,1
20160322,23,HANDGUN,APPROVED,DROS,7
20160322,23,LONGGUN,APPROVED,DROS,8
20160322,24,HANDGUN,APPROVED,DROS,29
20160322,24,HANDGUN,DENIED,DROS,1
20160322,24,LONGGUN,APPROVED,DROS,11
20160322,25,LONGGUN,APPROVED,DROS,1
20160322,26,HANDGUN,APPROVED,DROS,1
20160322,26,LONGGUN,APPROVED,DROS,2
20160322,27,HANDGUN,APPROVED,CRIS,2
20160322,27,HANDGUN,APPROVED,DROS,11
20160322,27,LONGGUN,APPROVED,DROS,18
20160322,27,LONGGUN,DENIED,DROS,1
20160322,28,HANDGUN,APPROVED,CRIS,1
20160322,28,HANDGUN,APPROVED,DROS,7
20160322,28,LONGGUN,APPROVED,DROS,6
20160322,29,HANDGUN,APPROVED,DROS,13
20160322,29,HANDGUN,DENIED,CRIS,4
20160322,29,LONGGUN,APPROVED,DROS,7
20160322,3,HANDGUN,APPROVED,DROS,5
20160322,3,LONGGUN,APPROVED,DROS,2
20160322,3,LONGGUN,DENIED,DROS,1
20160322,30,HANDGUN,APPROVED,CRIS,15
20160322,30,HANDGUN,APPROVED,DROS,147
20160322,30,HANDGUN,DENIED,DROS,1
20160322,30,LONGGUN,APPROVED,CRIS,6
20160322,30,LONGGUN,APPROVED,DROS,94
20160322,31,HANDGUN,APPROVED,CRIS,4
20160322,31,HANDGUN,APPROVED,DROS,22
20160322,31,LONGGUN,APPROVED,DROS,34
20160322,32,HANDGUN,APPROVED,DROS,2
20160322,33,HANDGUN,APPROVED,CRIS,6
20160322,33,HANDGUN,APPROVED,DROS,106
20160322,33,HANDGUN,DENIED,DROS,5
20160322,33,LONGGUN,APPROVED,CRIS,3
20160322,33,LONGGUN,APPROVED,DROS,75
20160322,34,HANDGUN,APPROVED,CRIS,14
20160322,34,HANDGUN,APPROVED,DROS,82
20160322,34,HANDGUN,DENIED,DROS,2
20160322,34,LONGGUN,APPROVED,CRIS,2
20160322,34,LONGGUN,APPROVED,DROS,62
20160322,35,HANDGUN,APPROVED,CRIS,1
20160322,35,HANDGUN,APPROVED,DROS,3
20160322,35,LONGGUN,APPROVED,DROS,6
20160322,36,HANDGUN,APPROVED,CRIS,10
20160322,36,HANDGUN,APPROVED,DROS,112
20160322,36,HANDGUN,DENIED,CRIS,1
20160322,36,HANDGUN,DENIED,DROS,1
20160322,36,HANDGUN,PENDING,CRIS,2
20160322,36,LONGGUN,APPROVED,CRIS,1
20160322,36,LONGGUN,APPROVED,DROS,72
20160322,36,LONGGUN,PENDING,CRIS,1
20160322,37,HANDGUN,APPROVED,CRIS,5
20160322,37,HANDGUN,APPROVED,DROS,127
20160322,37,LONGGUN,APPROVED,CRIS,8
20160322,37,LONGGUN,APPROVED,DROS,78
20160322,38,HANDGUN,APPROVED,CRIS,5
20160322,38,HANDGUN,APPROVED,DROS,16
20160322,38,HANDGUN,DENIED,DROS,1
20160322,38,LONGGUN,APPROVED,CRIS,2
20160322,38,LONGGUN,APPROVED,DROS,10
20160322,39,HANDGUN,APPROVED,CRIS,3
20160322,39,HANDGUN,APPROVED,DROS,40
20160322,39,HANDGUN,PENDING,CRIS,3
20160322,39,LONGGUN,APPROVED,DROS,26
20160322,39,LONGGUN,DENIED,DROS,1
20160322,4,HANDGUN,APPROVED,DROS,18
20160322,4,LONGGUN,APPROVED,DROS,19
20160322,40,HANDGUN,APPROVED,DROS,13
20160322,40,HANDGUN,DENIED,DROS,2
20160322,40,LONGGUN,APPROVED,DROS,23
20160322,41,HANDGUN,APPROVED,CRIS,7
20160322,41,HANDGUN,APPROVED,DROS,21
20160322,41,LONGGUN,APPROVED,CRIS,3
20160322,41,LONGGUN,APPROVED,DROS,22
20160322,42,HANDGUN,APPROVED,CRIS,3
20160322,42,HANDGUN,APPROVED,DROS,12
20160322,42,LONGGUN,APPROVED,DROS,34
20160322,43,HANDGUN,APPROVED,CRIS,1
20160322,43,HANDGUN,APPROVED,DROS,42
20160322,43,LONGGUN,APPROVED,DROS,33
20160322,44,HANDGUN,APPROVED,CRIS,1
20160322,44,HANDGUN,APPROVED,DROS,10
20160322,44,LONGGUN,APPROVED,CRIS,1
20160322,44,LONGGUN,APPROVED,DROS,29
20160322,45,HANDGUN,APPROVED,CRIS,4
20160322,45,HANDGUN,APPROVED,DROS,19
20160322,45,LONGGUN,APPROVED,CRIS,1
20160322,45,LONGGUN,APPROVED,DROS,20
20160322,46,HANDGUN,APPROVED,DROS,1
20160322,47,HANDGUN,APPROVED,DROS,5
20160322,47,LONGGUN,APPROVED,DROS,2
20160322,48,HANDGUN,APPROVED,CRIS,2
20160322,48,HANDGUN,APPROVED,DROS,30
20160322,48,LONGGUN,APPROVED,DROS,43
20160322,49,HANDGUN,APPROVED,DROS,15
20160322,49,HANDGUN,PENDING,CRIS,1
20160322,49,LONGGUN,APPROVED,CRIS,2
20160322,49,LONGGUN,APPROVED,DROS,14
20160322,49,LONGGUN,DENIED,DROS,1
20160322,5,HANDGUN,APPROVED,CRIS,2
20160322,5,HANDGUN,APPROVED,DROS,2
20160322,5,LONGGUN,APPROVED,DROS,3
20160322,50,HANDGUN,APPROVED,CRIS,1
20160322,50,HANDGUN,APPROVED,DROS,49
20160322,50,HANDGUN,DENIED,DROS,2
20160322,50,HANDGUN,PENDING,CRIS,1
20160322,50,LONGGUN,APPROVED,CRIS,2
20160322,50,LONGGUN,APPROVED,DROS,36
20160322,51,HANDGUN,APPROVED,DROS,6
20160322,51,LONGGUN,APPROVED,CRIS,1
20160322,51,LONGGUN,APPROVED,DROS,4
20160322,52,HANDGUN,APPROVED,CRIS,1
20160322,52,HANDGUN,APPROVED,DROS,4
20160322,52,LONGGUN,APPROVED,DROS,7
20160322,54,HANDGUN,APPROVED,CRIS,3
20160322,54,HANDGUN,APPROVED,DROS,37
20160322,54,HANDGUN,DENIED,DROS,1
20160322,54,LONGGUN,APPROVED,DROS,20
20160322,55,HANDGUN,APPROVED,CRIS,2
20160322,55,HANDGUN,APPROVED,DROS,8
20160322,55,HANDGUN,DENIED,CRIS,3
20160322,55,LONGGUN,APPROVED,DROS,6
20160322,55,LONGGUN,DENIED,CRIS,6
20160322,56,HANDGUN,APPROVED,CRIS,6
20160322,56,HANDGUN,APPROVED,DROS,63
20160322,56,LONGGUN,APPROVED,DROS,30
20160322,57,HANDGUN,APPROVED,DROS,6
20160322,57,LONGGUN,APPROVED,DROS,11
20160322,58,HANDGUN,APPROVED,CRIS,2
20160322,58,HANDGUN,APPROVED,DROS,3
20160322,58,LONGGUN,APPROVED,DROS,7
20160322,6,HANDGUN,APPROVED,DROS,2
20160322,6,LONGGUN,APPROVED,DROS,3
20160322,7,HANDGUN,APPROVED,CRIS,2
20160322,7,HANDGUN,APPROVED,DROS,39
20160322,7,HANDGUN,DENIED,CRIS,2
20160322,7,LONGGUN,APPROVED,CRIS,2
20160322,7,LONGGUN,APPROVED,DROS,42
20160322,7,LONGGUN,DENIED,CRIS,2
20160322,8,HANDGUN,APPROVED,DROS,4
20160322,8,LONGGUN,APPROVED,DROS,5
20160322,9,HANDGUN,APPROVED,CRIS,8
20160322,9,HANDGUN,APPROVED,DROS,18
20160322,9,LONGGUN,APPROVED,DROS,15
20160323,1,HANDGUN,APPROVED,CRIS,3
20160323,1,HANDGUN,APPROVED,DROS,32
20160323,1,HANDGUN,DENIED,DROS,1
20160323,1,LONGGUN,APPROVED,DROS,42
20160323,10,HANDGUN,APPROVED,CRIS,6
20160323,10,HANDGUN,APPROVED,DROS,47
20160323,10,HANDGUN,DENIED,DROS,2
20160323,10,LONGGUN,APPROVED,CRIS,2
20160323,10,LONGGUN,APPROVED,DROS,31
20160323,10,LONGGUN,DENIED,DROS,1
20160323,11,HANDGUN,APPROVED,DROS,4
20160323,11,LONGGUN,APPROVED,DROS,1
20160323,12,HANDGUN,APPROVED,DROS,7
20160323,12,HANDGUN,DENIED,DROS,1
20160323,12,LONGGUN,APPROVED,DROS,7
20160323,13,HANDGUN,APPROVED,DROS,3
20160323,13,LONGGUN,APPROVED,CRIS,1
20160323,13,LONGGUN,APPROVED,DROS,3
20160323,14,HANDGUN,APPROVED,DROS,1
20160323,14,LONGGUN,APPROVED,DROS,5
20160323,15,HANDGUN,APPROVED,CRIS,3
20160323,15,HANDGUN,APPROVED,DROS,37
20160323,15,LONGGUN,APPROVED,CRIS,1
20160323,15,LONGGUN,APPROVED,DROS,36
20160323,16,HANDGUN,APPROVED,CRIS,2
20160323,16,HANDGUN,APPROVED,DROS,9
20160323,16,LONGGUN,APPROVED,CRIS,1
20160323,16,LONGGUN,APPROVED,DROS,2
20160323,17,LONGGUN,APPROVED,CRIS,2
20160323,17,LONGGUN,APPROVED,DROS,3
20160323,18,HANDGUN,APPROVED,DROS,5
20160323,18,LONGGUN,APPROVED,DROS,4
20160323,19,HANDGUN,APPROVED,CRIS,32
20160323,19,HANDGUN,APPROVED,DROS,241
20160323,19,HANDGUN,DENIED,DROS,9
20160323,19,HANDGUN,PENDING,CRIS,6
20160323,19,LONGGUN,APPROVED,CRIS,12
20160323,19,LONGGUN,APPROVED,DROS,193
20160323,20,HANDGUN,APPROVED,CRIS,3
20160323,20,HANDGUN,APPROVED,DROS,8
20160323,20,LONGGUN,APPROVED,DROS,12
20160323,21,HANDGUN,APPROVED,CRIS,1
20160323,21,HANDGUN,APPROVED,DROS,2
20160323,21,LONGGUN,APPROVED,DROS,2
20160323,22,HANDGUN,APPROVED,DROS,1
20160323,22,LONGGUN,APPROVED,DROS,4
20160323,23,HANDGUN,APPROVED,DROS,7
20160323,23,LONGGUN,APPROVED,DROS,9
20160323,24,HANDGUN,APPROVED,CRIS,1
20160323,24,HANDGUN,APPROVED,DROS,15
20160323,24,LONGGUN,APPROVED,DROS,7
20160323,25,HANDGUN,APPROVED,DROS,1
20160323,25,LONGGUN,APPROVED,DROS,2
20160323,26,HANDGUN,APPROVED,DROS,1
20160323,26,LONGGUN,APPROVED,DROS,1
20160323,27,HANDGUN,APPROVED,DROS,11
20160323,27,LONGGUN,APPROVED,DROS,8
20160323,28,HANDGUN,APPROVED,DROS,5
20160323,28,LONGGUN,APPROVED,DROS,6
20160323,29,HANDGUN,APPROVED,DROS,6
20160323,29,LONGGUN,APPROVED,DROS,10
20160323,3,HANDGUN,APPROVED,DROS,5
20160323,3,LONGGUN,APPROVED,DROS,2
20160323,30,HANDGUN,APPROVED,CRIS,20
20160323,30,HANDGUN,APPROVED,DROS,126
20160323,30,LONGGUN,APPROVED,CRIS,3
