LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
LA MIRADA,3300026A,1215,252,N,,VBM PORTION,74,25,39,
LA MIRADA,3300026A,1215,252,N,822,TOTAL,251,98,133,
LA MIRADA,3300029A,1216,252,N,1019,POLLING PLACE,214,91,104,
LA MIRADA,3300029A,1216,252,N,,VBM PORTION,65,30,30,
LA MIRADA,3300029A,1216,252,N,1019,TOTAL,279,121,134,
LA MIRADA,3300034A,1217,252,N,1218,POLLING PLACE,211,82,112,
LA MIRADA,3300034A,1217,252,N,,VBM PORTION,102,49,45,
LA MIRADA,3300034A,1217,252,N,1218,TOTAL,313,131,157,
LA MIRADA,3300040A,1218,252,N,991,POLLING PLACE,210,99,93,
LA MIRADA,3300040A,1218,252,N,,VBM PORTION,106,48,44,
LA MIRADA,3300040A,1218,252,N,991,TOTAL,316,147,137,
LA MIRADA,3300042A,1219,252,N,1108,POLLING PLACE,213,79,108,
LA MIRADA,3300042A,1219,252,N,,VBM PORTION,86,45,35,
LA MIRADA,3300042A,1219,252,N,1108,TOTAL,299,124,143,
LA MIRADA,3300044A,1220,252,N,1164,POLLING PLACE,227,102,102,
LA MIRADA,3300044A,1220,252,N,,VBM PORTION,84,35,38,
LA MIRADA,3300044A,1220,252,N,1164,TOTAL,311,137,140,
LA MIRADA,3300045A,1221,252,N,1175,POLLING PLACE,348,99,200,
LA MIRADA,3300045A,1221,252,N,,VBM PORTION,130,54,55,
LA MIRADA,3300045A,1221,252,N,1175,TOTAL,478,153,255,
LA MIRADA,3300056A,1222,252,N,556,POLLING PLACE,162,67,62,
LA MIRADA,3300056A,1222,252,N,,VBM PORTION,121,58,42,
LA MIRADA,3300056A,1222,252,N,556,TOTAL,283,125,104,
LA MIRADA,3300070A,1223,252,N,1066,POLLING PLACE,238,93,115,
LA MIRADA,3300070A,1223,252,N,,VBM PORTION,62,18,30,
LA MIRADA,3300070A,1223,252,N,1066,TOTAL,300,111,145,
LA MIRADA,3300072A,1224,252,N,1267,POLLING PLACE,237,131,78,
LA MIRADA,3300072A,1224,252,N,,VBM PORTION,82,56,18,
LA MIRADA,3300072A,1224,252,N,1267,TOTAL,319,187,96,
LA MIRADA,3300073A,1225,252,N,1176,POLLING PLACE,211,114,85,
LA MIRADA,3300073A,1225,252,N,,VBM PORTION,63,38,20,
LA MIRADA,3300073A,1225,252,N,1176,TOTAL,274,152,105,
NORWALK,4800001A,1839,280,N,907,POLLING PLACE,114,81,23,
NORWALK,4800001A,1839,280,N,,VBM PORTION,45,19,21,
NORWALK,4800001A,1839,280,N,907,TOTAL,159,100,44,
NORWALK,4800003A,1840,254,N,1126,POLLING PLACE,191,104,77,
NORWALK,4800003A,1840,254,N,,VBM PORTION,43,19,18,
NORWALK,4800003A,1840,254,N,1126,TOTAL,234,123,95,
NORWALK,4800016A,1852,250,N,1027,POLLING PLACE,145,76,53,
NORWALK,4800016A,1852,250,N,,VBM PORTION,33,20,7,
NORWALK,4800016A,1852,250,N,1027,TOTAL,178,96,60,
NORWALK,4800018A,1853,250,N,1009,POLLING PLACE,157,95,45,
NORWALK,4800018A,1853,250,N,,VBM PORTION,48,25,18,
NORWALK,4800018A,1853,250,N,1009,TOTAL,205,120,63,
NORWALK,4800019A,1854,250,N,637,POLLING PLACE,104,59,38,
NORWALK,4800019A,1854,250,N,,VBM PORTION,27,8,12,
NORWALK,4800019A,1854,250,N,637,TOTAL,131,67,50,
NORWALK,4800021A,1855,250,N,306,POLLING PLACE,38,22,11,
NORWALK,4800021A,1855,250,N,,VBM PORTION,16,12,1,
NORWALK,4800021A,1855,250,N,306,TOTAL,54,34,12,
NORWALK,4800021B,1856,254,N,1171,POLLING PLACE,115,78,30,
NORWALK,4800021B,1856,254,N,,VBM PORTION,48,34,7,
NORWALK,4800021B,1856,254,N,1171,TOTAL,163,112,37,
NORWALK,4800022A,1857,254,N,894,POLLING PLACE,107,74,26,
NORWALK,4800022A,1857,254,N,,VBM PORTION,43,34,5,
NORWALK,4800022A,1857,254,N,894,TOTAL,150,108,31,
NORWALK,4800023A,1858,254,N,1207,POLLING PLACE,167,105,53,
NORWALK,4800023A,1858,254,N,,VBM PORTION,66,40,20,
NORWALK,4800023A,1858,254,N,1207,TOTAL,233,145,73,
NORWALK,4800024A,1859,254,N,1149,POLLING PLACE,197,119,64,
NORWALK,4800024A,1859,254,N,,VBM PORTION,47,18,25,
NORWALK,4800024A,1859,254,N,1149,TOTAL,244,137,89,
NORWALK,4800025A,1860,280,N,645,POLLING PLACE,104,72,30,
NORWALK,4800025A,1860,280,N,,VBM PORTION,19,12,4,
NORWALK,4800025A,1860,280,N,645,TOTAL,123,84,34,
NORWALK,4800028A,1861,280,N,1138,POLLING PLACE,172,98,57,
NORWALK,4800028A,1861,280,N,,VBM PORTION,36,16,16,
NORWALK,4800028A,1861,280,N,1138,TOTAL,208,114,73,
NORWALK,4800029B,1862,254,N,968,POLLING PLACE,152,99,45,
NORWALK,4800029B,1862,254,N,,VBM PORTION,49,29,19,
NORWALK,4800029B,1862,254,N,968,TOTAL,201,128,64,
NORWALK,4800031A,1863,254,N,1065,POLLING PLACE,180,108,66,
NORWALK,4800031A,1863,254,N,,VBM PORTION,60,41,16,
NORWALK,4800031A,1863,254,N,1065,TOTAL,240,149,82,
NORWALK,4800032A,1864,254,N,929,POLLING PLACE,104,63,25,
NORWALK,4800032A,1864,254,N,,VBM PORTION,97,58,26,
NORWALK,4800032A,1864,254,N,929,TOTAL,201,121,51,
NORWALK,4800033A,1865,254,N,815,POLLING PLACE,105,78,22,
NORWALK,4800033A,1865,254,N,,VBM PORTION,22,18,2,
NORWALK,4800033A,1865,254,N,815,TOTAL,127,96,24,
NORWALK,4800034A,1866,250,N,1103,POLLING PLACE,187,112,58,
NORWALK,4800034A,1866,250,N,,VBM PORTION,104,60,35,
NORWALK,4800034A,1866,250,N,1103,TOTAL,291,172,93,
NORWALK,4800035A,1867,250,N,1102,POLLING PLACE,148,104,35,
NORWALK,4800035A,1867,250,N,,VBM PORTION,49,30,16,
NORWALK,4800035A,1867,250,N,1102,TOTAL,197,134,51,
NORWALK,4800037A,1868,254,N,994,POLLING PLACE,159,109,48,
NORWALK,4800037A,1868,254,N,,VBM PORTION,65,32,29,
NORWALK,4800037A,1868,254,N,994,TOTAL,224,141,77,
NORWALK,4800038A,1869,254,N,856,POLLING PLACE,114,73,37,
NORWALK,4800038A,1869,254,N,,VBM PORTION,51,34,9,
NORWALK,4800038A,1869,254,N,856,TOTAL,165,107,46,
NORWALK,4800040A,1870,280,N,994,POLLING PLACE,142,88,47,
NORWALK,4800040A,1870,280,N,,VBM PORTION,41,20,17,
NORWALK,4800040A,1870,280,N,994,TOTAL,183,108,64,
NORWALK,4800042B,1871,280,N,1241,POLLING PLACE,221,119,77,
NORWALK,4800042B,1871,280,N,,VBM PORTION,68,35,29,
NORWALK,4800042B,1871,280,N,1241,TOTAL,289,154,106,
NORWALK,4800044A,1872,280,N,728,POLLING PLACE,89,53,30,
NORWALK,4800044A,1872,280,N,,VBM PORTION,36,17,15,
NORWALK,4800044A,1872,280,N,728,TOTAL,125,70,45,
NORWALK,4800045A,1873,280,N,983,POLLING PLACE,201,116,76,
NORWALK,4800045A,1873,280,N,,VBM PORTION,43,24,17,
NORWALK,4800045A,1873,280,N,983,TOTAL,244,140,93,
NORWALK,4800047A,1874,280,N,857,POLLING PLACE,137,84,42,
NORWALK,4800047A,1874,280,N,,VBM PORTION,43,23,14,
NORWALK,4800047A,1874,280,N,857,TOTAL,180,107,56,
NORWALK,4800048A,1875,280,N,1109,POLLING PLACE,150,93,56,
NORWALK,4800048A,1875,280,N,,VBM PORTION,77,43,26,
NORWALK,4800048A,1875,280,N,1109,TOTAL,227,136,82,
NORWALK,4800049D,1876,280,N,583,POLLING PLACE,110,68,32,
NORWALK,4800049D,1876,280,N,,VBM PORTION,18,11,6,
NORWALK,4800049D,1876,280,N,583,TOTAL,128,79,38,
NORWALK,4800050A,1877,280,N,1223,POLLING PLACE,189,100,79,
NORWALK,4800050A,1877,280,N,,VBM PORTION,65,43,17,
NORWALK,4800050A,1877,280,N,1223,TOTAL,254,143,96,
NORWALK,4800053A,1878,254,N,886,POLLING PLACE,151,99,42,
NORWALK,4800053A,1878,254,N,,VBM PORTION,33,25,8,
NORWALK,4800053A,1878,254,N,886,TOTAL,184,124,50,
NORWALK,4800054A,1879,254,N,874,POLLING PLACE,93,64,25,
NORWALK,4800054A,1879,254,N,,VBM PORTION,37,23,12,
NORWALK,4800054A,1879,254,N,874,TOTAL,130,87,37,
NORWALK,4800056A,1880,280,N,811,POLLING PLACE,141,106,21,
NORWALK,4800056A,1880,280,N,,VBM PORTION,24,19,4,
NORWALK,4800056A,1880,280,N,811,TOTAL,165,125,25,
NORWALK,4800067A,1883,280,N,1003,POLLING PLACE,163,119,35,
NORWALK,4800067A,1883,280,N,,VBM PORTION,45,32,11,
NORWALK,4800067A,1883,280,N,1003,TOTAL,208,151,46,
NORWALK,4800071A,1884,254,N,1133,POLLING PLACE,174,128,39,
NORWALK,4800071A,1884,254,N,,VBM PORTION,42,30,6,
NORWALK,4800071A,1884,254,N,1133,TOTAL,216,158,45,
NORWALK,4800089A,1887,280,N,760,POLLING PLACE,111,63,41,
NORWALK,4800089A,1887,280,N,,VBM PORTION,41,21,14,
NORWALK,4800089A,1887,280,N,760,TOTAL,152,84,55,
SANTA FE SPRINGS,6230052L,6222,251,Y,20,POLLING PLACE,,,,
SANTA FE SPRINGS,6230052L,6222,251,Y,,VBM PORTION,2,,2,
SANTA FE SPRINGS,6230052L,6222,251,Y,20,TOTAL,2,,2,
SANTA FE SPRINGS,6230052N,6224,259,Y,,POLLING PLACE,,,,
SANTA FE SPRINGS,6230052N,6224,259,Y,,VBM PORTION,,,,
SANTA FE SPRINGS,6230052N,6224,259,Y,,TOTAL,,,,
SOUTH WHITTIER,6700007A,2600,252,N,756,POLLING PLACE,133,72,49,
SOUTH WHITTIER,6700007A,2600,252,N,,VBM PORTION,33,15,13,
SOUTH WHITTIER,6700007A,2600,252,N,756,TOTAL,166,87,62,
BALLOT GROUP 250,9990250A,8250,250,N,,POLLING PLACE,,,,
BALLOT GROUP 250,9990250A,8250,250,N,,VBM PORTION,,,,
BALLOT GROUP 250,9990250A,8250,250,N,,TOTAL,,,,
BALLOT GROUP 251,9990251A,8251,251,N,,POLLING PLACE,,,,
BALLOT GROUP 251,9990251A,8251,251,N,,VBM PORTION,,,,
BALLOT GROUP 251,9990251A,8251,251,N,,TOTAL,,,,
BALLOT GROUP 252,9990252A,8252,252,N,,POLLING PLACE,,,,
BALLOT GROUP 252,9990252A,8252,252,N,,VBM PORTION,,,,
BALLOT GROUP 252,9990252A,8252,252,N,,TOTAL,,,,
BALLOT GROUP 254,9990254A,8254,254,N,,POLLING PLACE,,,,
BALLOT GROUP 254,9990254A,8254,254,N,,VBM PORTION,,,,
BALLOT GROUP 254,9990254A,8254,254,N,,TOTAL,,,,
BALLOT GROUP 259,9990259A,8259,259,N,,POLLING PLACE,,,,
BALLOT GROUP 259,9990259A,8259,259,N,,VBM PORTION,,,,
BALLOT GROUP 259,9990259A,8259,259,N,,TOTAL,,,,
BALLOT GROUP 280,9990280A,8280,280,N,,POLLING PLACE,,,,
BALLOT GROUP 280,9990280A,8280,280,N,,VBM PORTION,,,,
BALLOT GROUP 280,9990280A,8280,280,N,,TOTAL,,,,
