LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,498,66,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,180,40,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,97,22,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,277,62,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,347,50,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,99,18,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,446,68,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,307,60,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,107,24,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,414,84,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,201,69,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,70,20,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,271,89,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,113,36,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,27,12,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,140,48,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,305,33,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,104,17,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,409,50,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,299,29,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,122,14,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,421,43,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,165,24,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,49,11,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,214,35,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,283,29,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,123,19,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,406,48,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,280,47,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,88,5,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,368,52,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,315,40,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,103,12,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,418,52,
PASADENA,5150007B,6178,81,Y,,POLLING PLACE,,,,
PASADENA,5150007B,6178,81,Y,,VBM PORTION,,,,
PASADENA,5150007B,6178,81,Y,,TOTAL,,,,
PASADENA,5150119B,6182,82,Y,3,POLLING PLACE,,,,
PASADENA,5150119B,6182,82,Y,,VBM PORTION,,,,
PASADENA,5150119B,6182,82,Y,3,TOTAL,,,,
PASADENA,5150119C,6183,81,Y,7,POLLING PLACE,,,,
PASADENA,5150119C,6183,81,Y,,VBM PORTION,1,1,,
PASADENA,5150119C,6183,81,Y,7,TOTAL,1,1,,
BALLOT GROUP 81,9990081A,8081,81,N,,POLLING PLACE,,,,
BALLOT GROUP 81,9990081A,8081,81,N,,VBM PORTION,,,,
BALLOT GROUP 81,9990081A,8081,81,N,,TOTAL,,,,
BALLOT GROUP 82,9990082A,8082,82,N,,POLLING PLACE,,,,
BALLOT GROUP 82,9990082A,8082,82,N,,VBM PORTION,,,,
BALLOT GROUP 82,9990082A,8082,82,N,,TOTAL,,,,
