LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
POMONA,5250053A,2124,207,N,1218,POLLING PLACE,141,78,56,
POMONA,5250053A,2124,207,N,,VBM PORTION,31,8,21,
POMONA,5250053A,2124,207,N,1218,TOTAL,172,86,77,
POMONA,5250055A,2125,206,N,1004,POLLING PLACE,202,92,96,
POMONA,5250055A,2125,206,N,,VBM PORTION,54,19,27,
POMONA,5250055A,2125,206,N,1004,TOTAL,256,111,123,
POMONA,5250057A,2126,206,N,624,POLLING PLACE,100,41,56,
POMONA,5250057A,2126,206,N,,VBM PORTION,33,18,14,
POMONA,5250057A,2126,206,N,624,TOTAL,133,59,70,
POMONA,5250061A,2127,203,N,1194,POLLING PLACE,175,76,89,
POMONA,5250061A,2127,203,N,,VBM PORTION,41,20,18,
POMONA,5250061A,2127,203,N,1194,TOTAL,216,96,107,
POMONA,5250062A,2128,203,N,1195,POLLING PLACE,176,104,57,
POMONA,5250062A,2128,203,N,,VBM PORTION,50,29,17,
POMONA,5250062A,2128,203,N,1195,TOTAL,226,133,74,
POMONA,5250063A,2129,203,N,861,POLLING PLACE,133,72,49,
POMONA,5250063A,2129,203,N,,VBM PORTION,41,17,16,
POMONA,5250063A,2129,203,N,861,TOTAL,174,89,65,
POMONA,5250065A,2130,203,N,839,POLLING PLACE,123,53,58,
POMONA,5250065A,2130,203,N,,VBM PORTION,28,17,10,
POMONA,5250065A,2130,203,N,839,TOTAL,151,70,68,
POMONA,5250066A,2131,203,N,850,POLLING PLACE,95,55,35,
POMONA,5250066A,2131,203,N,,VBM PORTION,18,6,9,
POMONA,5250066A,2131,203,N,850,TOTAL,113,61,44,
POMONA,5250069A,2132,204,N,1094,POLLING PLACE,139,56,71,
POMONA,5250069A,2132,204,N,,VBM PORTION,45,12,22,
POMONA,5250069A,2132,204,N,1094,TOTAL,184,68,93,
POMONA,5250070A,2133,204,N,1160,POLLING PLACE,178,71,91,
POMONA,5250070A,2133,204,N,,VBM PORTION,39,19,17,
POMONA,5250070A,2133,204,N,1160,TOTAL,217,90,108,
POMONA,5250073A,2134,203,N,932,POLLING PLACE,158,64,79,
POMONA,5250073A,2134,203,N,,VBM PORTION,38,10,19,
POMONA,5250073A,2134,203,N,932,TOTAL,196,74,98,
POMONA,5250076A,2135,204,N,946,POLLING PLACE,136,59,70,
POMONA,5250076A,2135,204,N,,VBM PORTION,56,28,21,
POMONA,5250076A,2135,204,N,946,TOTAL,192,87,91,
POMONA,5250077A,2136,204,N,1068,POLLING PLACE,180,91,76,
POMONA,5250077A,2136,204,N,,VBM PORTION,38,14,17,
POMONA,5250077A,2136,204,N,1068,TOTAL,218,105,93,
POMONA,5250079A,2137,207,N,975,POLLING PLACE,154,69,72,
POMONA,5250079A,2137,207,N,,VBM PORTION,37,17,17,
POMONA,5250079A,2137,207,N,975,TOTAL,191,86,89,
POMONA,5250087C,2138,207,N,831,POLLING PLACE,147,81,51,
POMONA,5250087C,2138,207,N,,VBM PORTION,48,30,16,
POMONA,5250087C,2138,207,N,831,TOTAL,195,111,67,
POMONA,5250090E,6191,207,Y,37,POLLING PLACE,,,,
POMONA,5250090E,6191,207,Y,,VBM PORTION,,,,
POMONA,5250090E,6191,207,Y,37,TOTAL,,,,
POMONA,5250096A,2139,204,N,1126,POLLING PLACE,136,62,62,
POMONA,5250096A,2139,204,N,,VBM PORTION,44,17,22,
POMONA,5250096A,2139,204,N,1126,TOTAL,180,79,84,
POMONA,5250142A,2140,206,N,786,POLLING PLACE,204,72,104,
POMONA,5250142A,2140,206,N,,VBM PORTION,42,12,26,
POMONA,5250142A,2140,206,N,786,TOTAL,246,84,130,
POMONA,5250143A,2141,206,N,812,POLLING PLACE,211,72,124,
POMONA,5250143A,2141,206,N,,VBM PORTION,61,23,33,
POMONA,5250143A,2141,206,N,812,TOTAL,272,95,157,
POMONA,5250145A,2142,206,N,1213,POLLING PLACE,214,97,100,
POMONA,5250145A,2142,206,N,,VBM PORTION,99,31,52,
POMONA,5250145A,2142,206,N,1213,TOTAL,313,128,152,
POMONA,5250147A,2143,206,N,721,POLLING PLACE,165,38,111,
POMONA,5250147A,2143,206,N,,VBM PORTION,62,10,44,
POMONA,5250147A,2143,206,N,721,TOTAL,227,48,155,
POMONA,5250148A,2144,209,N,644,POLLING PLACE,89,35,52,
POMONA,5250148A,2144,209,N,,VBM PORTION,67,24,31,
POMONA,5250148A,2144,209,N,644,TOTAL,156,59,83,
POMONA,5250150A,2145,206,N,790,POLLING PLACE,119,33,77,
POMONA,5250150A,2145,206,N,,VBM PORTION,79,22,42,
POMONA,5250150A,2145,206,N,790,TOTAL,198,55,119,
POMONA,5250151A,2146,206,N,828,POLLING PLACE,175,46,108,
POMONA,5250151A,2146,206,N,,VBM PORTION,58,11,35,
POMONA,5250151A,2146,206,N,828,TOTAL,233,57,143,
POMONA,5250314A,2147,207,N,1234,POLLING PLACE,171,74,84,
POMONA,5250314A,2147,207,N,,VBM PORTION,48,17,25,
POMONA,5250314A,2147,207,N,1234,TOTAL,219,91,109,
POMONA,5250318A,2148,206,N,981,POLLING PLACE,202,74,118,
POMONA,5250318A,2148,206,N,,VBM PORTION,65,14,48,
POMONA,5250318A,2148,206,N,981,TOTAL,267,88,166,
POMONA,5250319A,2149,206,N,787,POLLING PLACE,234,98,116,
POMONA,5250319A,2149,206,N,,VBM PORTION,44,22,18,
POMONA,5250319A,2149,206,N,787,TOTAL,278,120,134,
BALLOT GROUP 203,9990203A,8203,203,N,,POLLING PLACE,,,,
BALLOT GROUP 203,9990203A,8203,203,N,,VBM PORTION,,,,
BALLOT GROUP 203,9990203A,8203,203,N,,TOTAL,,,,
BALLOT GROUP 204,9990204A,8204,204,N,,POLLING PLACE,,,,
BALLOT GROUP 204,9990204A,8204,204,N,,VBM PORTION,,,,
BALLOT GROUP 204,9990204A,8204,204,N,,TOTAL,,,,
BALLOT GROUP 205,9990205A,8205,205,N,,POLLING PLACE,,,,
BALLOT GROUP 205,9990205A,8205,205,N,,VBM PORTION,,,,
BALLOT GROUP 205,9990205A,8205,205,N,,TOTAL,,,,
BALLOT GROUP 206,9990206A,8206,206,N,,POLLING PLACE,,,,
BALLOT GROUP 206,9990206A,8206,206,N,,VBM PORTION,,,,
BALLOT GROUP 206,9990206A,8206,206,N,,TOTAL,,,,
BALLOT GROUP 207,9990207A,8207,207,N,,POLLING PLACE,,,,
BALLOT GROUP 207,9990207A,8207,207,N,,VBM PORTION,,,,
BALLOT GROUP 207,9990207A,8207,207,N,,TOTAL,,,,
BALLOT GROUP 208,9990208A,8208,208,N,,POLLING PLACE,,,,
BALLOT GROUP 208,9990208A,8208,208,N,,VBM PORTION,,,,
BALLOT GROUP 208,9990208A,8208,208,N,,TOTAL,,,,
BALLOT GROUP 209,9990209A,8209,209,N,,POLLING PLACE,,,,
BALLOT GROUP 209,9990209A,8209,209,N,,VBM PORTION,,,,
BALLOT GROUP 209,9990209A,8209,209,N,,TOTAL,,,,
