LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,98,57,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,96,30,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,23,9,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,119,39,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,73,31,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,42,25,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,115,56,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,100,50,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,30,11,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,130,61,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,102,43,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,33,13,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,135,56,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,45,15,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,18,8,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,63,23,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,66,25,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,31,6,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,97,31,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,83,25,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,30,14,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,113,39,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,102,46,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,41,19,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,143,65,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,2,,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,2,,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,73,29,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,8,7,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,81,36,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,108,41,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,33,5,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,141,46,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,66,18,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,39,15,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,105,33,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,57,11,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,24,2,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,81,13,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,70,28,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,24,9,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,94,37,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,55,26,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,31,13,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,86,39,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,40,17,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,12,7,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,52,24,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,37,21,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,27,3,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,64,24,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,80,33,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,30,22,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,110,55,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,78,22,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,48,18,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,126,40,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,93,25,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,20,9,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,113,34,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,78,36,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,19,5,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,97,41,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,77,19,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,19,6,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,96,25,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,29,15,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,13,9,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,42,24,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,141,26,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,21,10,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,162,36,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,78,30,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,35,16,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,113,46,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,108,54,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,28,15,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,136,69,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,50,27,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,53,36,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,103,63,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,68,27,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,30,21,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,98,48,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,46,21,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,28,9,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,74,30,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,76,20,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,21,5,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,97,25,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,86,20,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,48,13,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,134,33,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,128,39,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,25,10,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,153,49,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,147,57,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,54,34,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,201,91,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,103,40,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,60,19,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,163,59,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,92,40,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,32,6,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,124,46,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,98,41,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,39,8,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,137,49,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,107,27,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,52,13,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,159,40,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,86,42,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,42,9,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,128,51,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,88,25,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,26,17,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,114,42,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,129,45,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,54,19,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,183,64,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,82,39,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,17,6,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,99,45,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,70,35,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,21,4,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,91,39,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,93,33,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,20,7,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,113,40,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,141,32,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,42,22,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,183,54,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,130,30,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,27,5,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,157,35,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,196,56,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,93,20,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,289,76,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,122,40,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,48,27,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,170,67,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,225,58,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,54,16,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,279,74,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,172,67,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,47,26,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,219,93,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,125,51,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,37,17,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,162,68,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,63,42,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,25,9,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,88,51,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,177,51,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,65,14,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,242,65,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,170,56,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,64,17,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,234,73,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,82,29,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,25,5,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,107,34,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,160,41,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,71,21,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,231,62,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,169,49,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,52,9,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,221,58,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,185,40,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,59,14,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,244,54,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,60,56,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,41,32,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,101,88,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,,1,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,,1,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,75,36,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,51,24,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,126,60,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,80,44,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,57,38,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,137,82,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,74,52,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,37,28,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,111,80,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,120,61,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,42,22,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,162,83,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,76,48,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,54,31,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,130,79,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,94,63,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,33,32,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,127,95,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,78,58,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,64,48,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,142,106,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,71,58,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,70,21,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,141,79,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,87,41,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,67,31,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,154,72,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,80,44,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,52,20,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,132,64,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,83,37,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,43,21,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,126,58,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,73,43,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,44,20,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,117,63,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,71,47,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,43,15,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,114,62,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,81,38,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,47,19,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,128,57,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,73,53,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,21,10,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,94,63,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,68,26,
