SchoolCode	SchoolName	EthnicityRace	Grade	PrimaryResidency	UnaccompaniedYouthIndicator	RunawayYouthIndicator	StartDate	EnrollmentStatusCode	ExitDate	SINFStartDate	EngLangAcqStatus	TitleIMigrant	SpecialEducation
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/4/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/2/12	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/9/15	EO  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/5/13	EO  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/28/14	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/26/12	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	PS	120-Temporarily Doubled Up	N	N	2/16/16	10-Primary enrollment	3/18/16			N	Y
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/27/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/28/09	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	8/4/14	10-Primary enrollment	7/8/15	3/25/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/13/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/29/11	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	8/21/15	10-Primary enrollment	6/30/16	9/24/10	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/14	10-Primary enrollment	7/8/15	9/10/13	EO  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/10/15	10-Primary enrollment	6/30/16	9/10/13	EO  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/29/11	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/14/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/26/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	8/21/15	10-Primary enrollment	6/30/16	8/14/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/4/14	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/14/09	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/20/15	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/14	10-Primary enrollment	7/8/15	7/8/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/23/15	10-Primary enrollment	6/30/16	7/8/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	2/6/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/14/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/26/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	11/13/15	8/14/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/22/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/14/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/18/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/23/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/28/15	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	3/17/16	3/6/14	EO  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	2/4/14	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/28/13	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/20/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/20/15	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/16/09	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/26/10	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/14/15	10-Primary enrollment	6/30/16	7/9/13	EO  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/25/11	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/8/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/8/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	110-Hotels/motels	N	N	1/19/16	10-Primary enrollment	4/27/16	8/22/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	110-Hotels/motels	N	N	5/17/16	10-Primary enrollment	6/30/16	8/22/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/24/13	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/10/15	10-Primary enrollment	6/30/16	7/8/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	100-Temporary Shelters	N	N	7/8/15	10-Primary enrollment	6/30/16	8/4/14	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/15/13	RFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/19/13	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	8/21/15	10-Primary enrollment	6/30/16	9/16/09	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/16/12	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	10/22/15	10-Primary enrollment	3/28/16	9/2/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	5/18/15	IFEP	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/22/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/26/10	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/15/13	EL  	N	Y
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/9/12	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/20/15	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	2	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/23/13	EL  	N	N
6027429	Edison (Thomas) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/16/12	IFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/21/14	EL  	N	Y
6027262	Franklin (Benjamin) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	9/24/13	RFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	9/11/15	10-Primary enrollment	6/30/16	9/9/08	EL  	N	Y
6027262	Franklin (Benjamin) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/20/09	EL  	N	Y
6027262	Franklin (Benjamin) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	5/2/14	RFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/14/15	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	9/23/15	RFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	9/22/11	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/29/11	EO  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/21/14	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	4	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	9/12/14	RFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/23/15	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/31/12	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/30/10	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	5	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/20/15	RFEP	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	6	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	1/29/13	EO  	N	Y
6027262	Franklin (Benjamin) Elementary	Hispanic	1	120-Temporarily Doubled Up	N	N	9/11/15	10-Primary enrollment	1/22/16	9/3/13	EL  	N	Y
6027262	Franklin (Benjamin) Elementary	Hispanic	3	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	8/22/12	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	7/10/15	EL  	N	N
6027262	Franklin (Benjamin) Elementary	Hispanic	KN	120-Temporarily Doubled Up	N	N	7/8/15	10-Primary enrollment	6/30/16	9/9/15	EL  	N	N
