LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
SANTA MONICA,6250016A,2463,181,N,1328,TOTAL,467,204,218,
SANTA MONICA,6250017A,2464,181,N,1281,POLLING PLACE,420,165,212,
SANTA MONICA,6250017A,2464,181,N,,VBM PORTION,140,65,52,
SANTA MONICA,6250017A,2464,181,N,1281,TOTAL,560,230,264,
SANTA MONICA,6250019A,2465,181,N,1365,POLLING PLACE,247,109,102,
SANTA MONICA,6250019A,2465,181,N,,VBM PORTION,108,40,45,
SANTA MONICA,6250019A,2465,181,N,1365,TOTAL,355,149,147,
SANTA MONICA,6250020A,2466,181,N,1066,POLLING PLACE,352,143,153,
SANTA MONICA,6250020A,2466,181,N,,VBM PORTION,85,35,35,
SANTA MONICA,6250020A,2466,181,N,1066,TOTAL,437,178,188,
SANTA MONICA,6250024A,2467,181,N,763,POLLING PLACE,191,82,80,
SANTA MONICA,6250024A,2467,181,N,,VBM PORTION,44,18,21,
SANTA MONICA,6250024A,2467,181,N,763,TOTAL,235,100,101,
SANTA MONICA,6250025B,2468,181,N,1093,POLLING PLACE,189,80,91,
SANTA MONICA,6250025B,2468,181,N,,VBM PORTION,52,21,26,
SANTA MONICA,6250025B,2468,181,N,1093,TOTAL,241,101,117,
SANTA MONICA,6250026A,2469,181,N,1194,POLLING PLACE,400,108,262,
SANTA MONICA,6250026A,2469,181,N,,VBM PORTION,99,36,51,
SANTA MONICA,6250026A,2469,181,N,1194,TOTAL,499,144,313,
SANTA MONICA,6250029A,2470,181,N,752,POLLING PLACE,221,75,133,
SANTA MONICA,6250029A,2470,181,N,,VBM PORTION,86,46,35,
SANTA MONICA,6250029A,2470,181,N,752,TOTAL,307,121,168,
SANTA MONICA,6250032A,2471,181,N,1123,POLLING PLACE,244,97,130,
SANTA MONICA,6250032A,2471,181,N,,VBM PORTION,117,58,41,
SANTA MONICA,6250032A,2471,181,N,1123,TOTAL,361,155,171,
SANTA MONICA,6250034A,2472,181,N,1165,POLLING PLACE,341,135,168,
SANTA MONICA,6250034A,2472,181,N,,VBM PORTION,80,42,26,
SANTA MONICA,6250034A,2472,181,N,1165,TOTAL,421,177,194,
SANTA MONICA,6250036B,2473,181,N,1149,POLLING PLACE,306,121,155,
SANTA MONICA,6250036B,2473,181,N,,VBM PORTION,96,55,36,
SANTA MONICA,6250036B,2473,181,N,1149,TOTAL,402,176,191,
SANTA MONICA,6250041A,2474,181,N,1275,POLLING PLACE,274,108,137,
SANTA MONICA,6250041A,2474,181,N,,VBM PORTION,103,48,36,
SANTA MONICA,6250041A,2474,181,N,1275,TOTAL,377,156,173,
SANTA MONICA,6250045A,2475,181,N,1204,POLLING PLACE,263,114,123,
SANTA MONICA,6250045A,2475,181,N,,VBM PORTION,84,47,31,
SANTA MONICA,6250045A,2475,181,N,1204,TOTAL,347,161,154,
SANTA MONICA,6250046A,2476,181,N,1263,POLLING PLACE,317,127,163,
SANTA MONICA,6250046A,2476,181,N,,VBM PORTION,89,36,44,
SANTA MONICA,6250046A,2476,181,N,1263,TOTAL,406,163,207,
SANTA MONICA,6250050A,2477,181,N,1012,POLLING PLACE,254,83,141,
SANTA MONICA,6250050A,2477,181,N,,VBM PORTION,71,36,26,
SANTA MONICA,6250050A,2477,181,N,1012,TOTAL,325,119,167,
SANTA MONICA,6250051A,2478,181,N,1237,POLLING PLACE,297,114,146,
SANTA MONICA,6250051A,2478,181,N,,VBM PORTION,87,46,27,
SANTA MONICA,6250051A,2478,181,N,1237,TOTAL,384,160,173,
SANTA MONICA,6250052B,2479,181,N,901,POLLING PLACE,164,77,71,
SANTA MONICA,6250052B,2479,181,N,,VBM PORTION,50,26,14,
SANTA MONICA,6250052B,2479,181,N,901,TOTAL,214,103,85,
SANTA MONICA,6250053A,2480,181,N,1252,POLLING PLACE,236,89,122,
SANTA MONICA,6250053A,2480,181,N,,VBM PORTION,111,63,28,
SANTA MONICA,6250053A,2480,181,N,1252,TOTAL,347,152,150,
SANTA MONICA,6250056A,2481,181,N,954,POLLING PLACE,97,41,44,
SANTA MONICA,6250056A,2481,181,N,,VBM PORTION,54,28,17,
SANTA MONICA,6250056A,2481,181,N,954,TOTAL,151,69,61,
SANTA MONICA,6250060A,2482,181,N,873,POLLING PLACE,144,60,76,
SANTA MONICA,6250060A,2482,181,N,,VBM PORTION,56,19,26,
SANTA MONICA,6250060A,2482,181,N,873,TOTAL,200,79,102,
SANTA MONICA,6250061A,2483,181,N,991,POLLING PLACE,228,97,111,
SANTA MONICA,6250061A,2483,181,N,,VBM PORTION,43,11,25,
SANTA MONICA,6250061A,2483,181,N,991,TOTAL,271,108,136,
SANTA MONICA,6250062A,2484,181,N,887,POLLING PLACE,209,88,99,
SANTA MONICA,6250062A,2484,181,N,,VBM PORTION,37,17,11,
SANTA MONICA,6250062A,2484,181,N,887,TOTAL,246,105,110,
SANTA MONICA,6250067A,2485,181,N,944,POLLING PLACE,296,95,177,
SANTA MONICA,6250067A,2485,181,N,,VBM PORTION,45,16,27,
SANTA MONICA,6250067A,2485,181,N,944,TOTAL,341,111,204,
SANTA MONICA,6250068D,2486,181,N,582,POLLING PLACE,139,40,88,
SANTA MONICA,6250068D,2486,181,N,,VBM PORTION,53,20,29,
SANTA MONICA,6250068D,2486,181,N,582,TOTAL,192,60,117,
SANTA MONICA,6250069A,2487,181,N,1149,POLLING PLACE,363,86,248,
SANTA MONICA,6250069A,2487,181,N,,VBM PORTION,96,30,56,
SANTA MONICA,6250069A,2487,181,N,1149,TOTAL,459,116,304,
SANTA MONICA,6250070A,2488,181,N,1101,POLLING PLACE,301,78,208,
SANTA MONICA,6250070A,2488,181,N,,VBM PORTION,112,36,65,
SANTA MONICA,6250070A,2488,181,N,1101,TOTAL,413,114,273,
SANTA MONICA,6250071A,2489,181,N,930,POLLING PLACE,198,79,97,
SANTA MONICA,6250071A,2489,181,N,,VBM PORTION,55,26,22,
SANTA MONICA,6250071A,2489,181,N,930,TOTAL,253,105,119,
SANTA MONICA,6250072A,2490,181,N,1294,POLLING PLACE,460,123,310,
SANTA MONICA,6250072A,2490,181,N,,VBM PORTION,135,51,73,
SANTA MONICA,6250072A,2490,181,N,1294,TOTAL,595,174,383,
SANTA MONICA,6250076B,2491,181,N,878,POLLING PLACE,276,78,180,
SANTA MONICA,6250076B,2491,181,N,,VBM PORTION,68,25,39,
SANTA MONICA,6250076B,2491,181,N,878,TOTAL,344,103,219,
SANTA MONICA,6250078A,2492,181,N,826,POLLING PLACE,212,62,138,
SANTA MONICA,6250078A,2492,181,N,,VBM PORTION,47,25,20,
SANTA MONICA,6250078A,2492,181,N,826,TOTAL,259,87,158,
SANTA MONICA,6250081A,2493,181,N,1103,POLLING PLACE,372,109,238,
SANTA MONICA,6250081A,2493,181,N,,VBM PORTION,76,28,42,
SANTA MONICA,6250081A,2493,181,N,1103,TOTAL,448,137,280,
SANTA MONICA,6250083A,2494,181,N,1180,POLLING PLACE,384,105,259,
SANTA MONICA,6250083A,2494,181,N,,VBM PORTION,85,30,48,
SANTA MONICA,6250083A,2494,181,N,1180,TOTAL,469,135,307,
SANTA MONICA,6250085A,2495,181,N,1252,POLLING PLACE,324,72,242,
SANTA MONICA,6250085A,2495,181,N,,VBM PORTION,121,42,77,
SANTA MONICA,6250085A,2495,181,N,1252,TOTAL,445,114,319,
SANTA MONICA,6250089A,2496,181,N,1207,POLLING PLACE,455,81,359,
SANTA MONICA,6250089A,2496,181,N,,VBM PORTION,122,26,91,
SANTA MONICA,6250089A,2496,181,N,1207,TOTAL,577,107,450,
SANTA MONICA,6250092A,2497,181,N,1231,POLLING PLACE,346,82,237,
SANTA MONICA,6250092A,2497,181,N,,VBM PORTION,99,27,65,
SANTA MONICA,6250092A,2497,181,N,1231,TOTAL,445,109,302,
SANTA MONICA,6250094B,2498,181,N,943,POLLING PLACE,237,96,113,
SANTA MONICA,6250094B,2498,181,N,,VBM PORTION,75,34,33,
SANTA MONICA,6250094B,2498,181,N,943,TOTAL,312,130,146,
SANTA MONICA,6250095A,2499,181,N,1311,POLLING PLACE,302,116,132,
SANTA MONICA,6250095A,2499,181,N,,VBM PORTION,126,43,62,
SANTA MONICA,6250095A,2499,181,N,1311,TOTAL,428,159,194,
SANTA MONICA,6250098A,2500,181,N,1199,POLLING PLACE,326,116,179,
SANTA MONICA,6250098A,2500,181,N,,VBM PORTION,78,32,35,
SANTA MONICA,6250098A,2500,181,N,1199,TOTAL,404,148,214,
SANTA MONICA,6250106A,2501,181,N,955,POLLING PLACE,249,79,154,
SANTA MONICA,6250106A,2501,181,N,,VBM PORTION,101,29,55,
SANTA MONICA,6250106A,2501,181,N,955,TOTAL,350,108,209,
SANTA MONICA,6250107A,2502,181,N,1181,POLLING PLACE,336,118,160,
SANTA MONICA,6250107A,2502,181,N,,VBM PORTION,129,47,63,
SANTA MONICA,6250107A,2502,181,N,1181,TOTAL,465,165,223,
SANTA MONICA,6250110D,2503,181,N,910,POLLING PLACE,245,98,116,
SANTA MONICA,6250110D,2503,181,N,,VBM PORTION,60,24,24,
SANTA MONICA,6250110D,2503,181,N,910,TOTAL,305,122,140,
SANTA MONICA,6250113A,2504,181,N,1372,POLLING PLACE,294,127,137,
SANTA MONICA,6250113A,2504,181,N,,VBM PORTION,119,39,61,
SANTA MONICA,6250113A,2504,181,N,1372,TOTAL,413,166,198,
SANTA MONICA,6250121A,2505,181,N,1205,POLLING PLACE,268,96,141,
SANTA MONICA,6250121A,2505,181,N,,VBM PORTION,81,41,30,
SANTA MONICA,6250121A,2505,181,N,1205,TOTAL,349,137,171,
SANTA MONICA,6250125A,2506,181,N,1138,POLLING PLACE,354,142,166,
SANTA MONICA,6250125A,2506,181,N,,VBM PORTION,114,53,47,
SANTA MONICA,6250125A,2506,181,N,1138,TOTAL,468,195,213,
SANTA MONICA,6250127A,2507,181,N,1072,POLLING PLACE,327,88,200,
SANTA MONICA,6250127A,2507,181,N,,VBM PORTION,65,22,39,
SANTA MONICA,6250127A,2507,181,N,1072,TOTAL,392,110,239,
SANTA MONICA,6250128A,2508,181,N,878,POLLING PLACE,268,106,123,
SANTA MONICA,6250128A,2508,181,N,,VBM PORTION,117,48,43,
SANTA MONICA,6250128A,2508,181,N,878,TOTAL,385,154,166,
SANTA MONICA,6250128C,6226,182,Y,83,POLLING PLACE,,,,
SANTA MONICA,6250128C,6226,182,Y,,VBM PORTION,20,12,7,
SANTA MONICA,6250128C,6226,182,Y,83,TOTAL,20,12,7,
BALLOT GROUP 181,9990181A,8181,181,N,,POLLING PLACE,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,VBM PORTION,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,TOTAL,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,POLLING PLACE,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,VBM PORTION,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,TOTAL,,,,
