LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
SANTA MONICA,6250036B,2473,181,N,,VBM PORTION,96,44,43,
SANTA MONICA,6250036B,2473,181,N,1149,TOTAL,402,201,144,
SANTA MONICA,6250041A,2474,181,N,1275,POLLING PLACE,274,142,91,
SANTA MONICA,6250041A,2474,181,N,,VBM PORTION,103,43,40,
SANTA MONICA,6250041A,2474,181,N,1275,TOTAL,377,185,131,
SANTA MONICA,6250045A,2475,181,N,1204,POLLING PLACE,263,130,101,
SANTA MONICA,6250045A,2475,181,N,,VBM PORTION,84,36,36,
SANTA MONICA,6250045A,2475,181,N,1204,TOTAL,347,166,137,
SANTA MONICA,6250046A,2476,181,N,1263,POLLING PLACE,317,153,120,
SANTA MONICA,6250046A,2476,181,N,,VBM PORTION,89,44,34,
SANTA MONICA,6250046A,2476,181,N,1263,TOTAL,406,197,154,
SANTA MONICA,6250050A,2477,181,N,1012,POLLING PLACE,254,140,76,
SANTA MONICA,6250050A,2477,181,N,,VBM PORTION,71,31,31,
SANTA MONICA,6250050A,2477,181,N,1012,TOTAL,325,171,107,
SANTA MONICA,6250051A,2478,181,N,1237,POLLING PLACE,297,132,117,
SANTA MONICA,6250051A,2478,181,N,,VBM PORTION,87,40,31,
SANTA MONICA,6250051A,2478,181,N,1237,TOTAL,384,172,148,
SANTA MONICA,6250052B,2479,181,N,901,POLLING PLACE,164,90,54,
SANTA MONICA,6250052B,2479,181,N,,VBM PORTION,50,19,21,
SANTA MONICA,6250052B,2479,181,N,901,TOTAL,214,109,75,
SANTA MONICA,6250053A,2480,181,N,1252,POLLING PLACE,236,114,87,
SANTA MONICA,6250053A,2480,181,N,,VBM PORTION,111,37,51,
SANTA MONICA,6250053A,2480,181,N,1252,TOTAL,347,151,138,
SANTA MONICA,6250056A,2481,181,N,954,POLLING PLACE,97,44,40,
SANTA MONICA,6250056A,2481,181,N,,VBM PORTION,54,22,19,
SANTA MONICA,6250056A,2481,181,N,954,TOTAL,151,66,59,
SANTA MONICA,6250060A,2482,181,N,873,POLLING PLACE,144,71,56,
SANTA MONICA,6250060A,2482,181,N,,VBM PORTION,56,23,21,
SANTA MONICA,6250060A,2482,181,N,873,TOTAL,200,94,77,
SANTA MONICA,6250061A,2483,181,N,991,POLLING PLACE,228,121,78,
SANTA MONICA,6250061A,2483,181,N,,VBM PORTION,43,17,21,
SANTA MONICA,6250061A,2483,181,N,991,TOTAL,271,138,99,
SANTA MONICA,6250062A,2484,181,N,887,POLLING PLACE,209,94,87,
SANTA MONICA,6250062A,2484,181,N,,VBM PORTION,37,9,20,
SANTA MONICA,6250062A,2484,181,N,887,TOTAL,246,103,107,
SANTA MONICA,6250067A,2485,181,N,944,POLLING PLACE,296,160,92,
SANTA MONICA,6250067A,2485,181,N,,VBM PORTION,45,28,11,
SANTA MONICA,6250067A,2485,181,N,944,TOTAL,341,188,103,
SANTA MONICA,6250068D,2486,181,N,582,POLLING PLACE,139,67,49,
SANTA MONICA,6250068D,2486,181,N,,VBM PORTION,53,21,26,
SANTA MONICA,6250068D,2486,181,N,582,TOTAL,192,88,75,
SANTA MONICA,6250069A,2487,181,N,1149,POLLING PLACE,363,153,149,
SANTA MONICA,6250069A,2487,181,N,,VBM PORTION,96,40,36,
SANTA MONICA,6250069A,2487,181,N,1149,TOTAL,459,193,185,
SANTA MONICA,6250070A,2488,181,N,1101,POLLING PLACE,301,141,131,
SANTA MONICA,6250070A,2488,181,N,,VBM PORTION,112,44,52,
SANTA MONICA,6250070A,2488,181,N,1101,TOTAL,413,185,183,
SANTA MONICA,6250071A,2489,181,N,930,POLLING PLACE,198,120,57,
SANTA MONICA,6250071A,2489,181,N,,VBM PORTION,55,20,27,
SANTA MONICA,6250071A,2489,181,N,930,TOTAL,253,140,84,
SANTA MONICA,6250072A,2490,181,N,1294,POLLING PLACE,460,189,196,
SANTA MONICA,6250072A,2490,181,N,,VBM PORTION,135,65,52,
SANTA MONICA,6250072A,2490,181,N,1294,TOTAL,595,254,248,
SANTA MONICA,6250076B,2491,181,N,878,POLLING PLACE,276,105,135,
SANTA MONICA,6250076B,2491,181,N,,VBM PORTION,68,27,31,
SANTA MONICA,6250076B,2491,181,N,878,TOTAL,344,132,166,
SANTA MONICA,6250078A,2492,181,N,826,POLLING PLACE,212,93,89,
SANTA MONICA,6250078A,2492,181,N,,VBM PORTION,47,15,25,
SANTA MONICA,6250078A,2492,181,N,826,TOTAL,259,108,114,
SANTA MONICA,6250081A,2493,181,N,1103,POLLING PLACE,372,199,121,
SANTA MONICA,6250081A,2493,181,N,,VBM PORTION,76,28,40,
SANTA MONICA,6250081A,2493,181,N,1103,TOTAL,448,227,161,
SANTA MONICA,6250083A,2494,181,N,1180,POLLING PLACE,384,176,161,
SANTA MONICA,6250083A,2494,181,N,,VBM PORTION,85,43,27,
SANTA MONICA,6250083A,2494,181,N,1180,TOTAL,469,219,188,
SANTA MONICA,6250085A,2495,181,N,1252,POLLING PLACE,324,139,132,
SANTA MONICA,6250085A,2495,181,N,,VBM PORTION,121,52,61,
SANTA MONICA,6250085A,2495,181,N,1252,TOTAL,445,191,193,
SANTA MONICA,6250089A,2496,181,N,1207,POLLING PLACE,455,163,224,
SANTA MONICA,6250089A,2496,181,N,,VBM PORTION,122,39,70,
SANTA MONICA,6250089A,2496,181,N,1207,TOTAL,577,202,294,
SANTA MONICA,6250092A,2497,181,N,1231,POLLING PLACE,346,181,124,
SANTA MONICA,6250092A,2497,181,N,,VBM PORTION,99,44,41,
SANTA MONICA,6250092A,2497,181,N,1231,TOTAL,445,225,165,
SANTA MONICA,6250094B,2498,181,N,943,POLLING PLACE,237,100,100,
SANTA MONICA,6250094B,2498,181,N,,VBM PORTION,75,41,26,
SANTA MONICA,6250094B,2498,181,N,943,TOTAL,312,141,126,
SANTA MONICA,6250095A,2499,181,N,1311,POLLING PLACE,302,145,93,
SANTA MONICA,6250095A,2499,181,N,,VBM PORTION,126,54,48,
SANTA MONICA,6250095A,2499,181,N,1311,TOTAL,428,199,141,
SANTA MONICA,6250098A,2500,181,N,1199,POLLING PLACE,326,137,136,
SANTA MONICA,6250098A,2500,181,N,,VBM PORTION,78,29,35,
SANTA MONICA,6250098A,2500,181,N,1199,TOTAL,404,166,171,
SANTA MONICA,6250106A,2501,181,N,955,POLLING PLACE,249,114,95,
SANTA MONICA,6250106A,2501,181,N,,VBM PORTION,101,47,27,
SANTA MONICA,6250106A,2501,181,N,955,TOTAL,350,161,122,
SANTA MONICA,6250107A,2502,181,N,1181,POLLING PLACE,336,160,104,
SANTA MONICA,6250107A,2502,181,N,,VBM PORTION,129,48,52,
SANTA MONICA,6250107A,2502,181,N,1181,TOTAL,465,208,156,
SANTA MONICA,6250110D,2503,181,N,910,POLLING PLACE,245,121,77,
SANTA MONICA,6250110D,2503,181,N,,VBM PORTION,60,31,18,
SANTA MONICA,6250110D,2503,181,N,910,TOTAL,305,152,95,
SANTA MONICA,6250113A,2504,181,N,1372,POLLING PLACE,294,159,99,
SANTA MONICA,6250113A,2504,181,N,,VBM PORTION,119,61,34,
SANTA MONICA,6250113A,2504,181,N,1372,TOTAL,413,220,133,
SANTA MONICA,6250121A,2505,181,N,1205,POLLING PLACE,268,137,95,
SANTA MONICA,6250121A,2505,181,N,,VBM PORTION,81,37,29,
SANTA MONICA,6250121A,2505,181,N,1205,TOTAL,349,174,124,
SANTA MONICA,6250125A,2506,181,N,1138,POLLING PLACE,354,117,172,
SANTA MONICA,6250125A,2506,181,N,,VBM PORTION,114,28,67,
SANTA MONICA,6250125A,2506,181,N,1138,TOTAL,468,145,239,
SANTA MONICA,6250127A,2507,181,N,1072,POLLING PLACE,327,178,89,
SANTA MONICA,6250127A,2507,181,N,,VBM PORTION,65,28,28,
SANTA MONICA,6250127A,2507,181,N,1072,TOTAL,392,206,117,
SANTA MONICA,6250128A,2508,181,N,878,POLLING PLACE,268,64,143,
SANTA MONICA,6250128A,2508,181,N,,VBM PORTION,117,22,65,
SANTA MONICA,6250128A,2508,181,N,878,TOTAL,385,86,208,
SANTA MONICA,6250128C,6226,182,Y,83,POLLING PLACE,,,,
SANTA MONICA,6250128C,6226,182,Y,,VBM PORTION,20,4,14,
SANTA MONICA,6250128C,6226,182,Y,83,TOTAL,20,4,14,
BALLOT GROUP 181,9990181A,8181,181,N,,POLLING PLACE,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,VBM PORTION,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,TOTAL,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,POLLING PLACE,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,VBM PORTION,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,TOTAL,,,,
