LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
SANTA MONICA,6250067A,2485,181,N,944,POLLING PLACE,296,153,108,
SANTA MONICA,6250067A,2485,181,N,,VBM PORTION,45,27,12,
SANTA MONICA,6250067A,2485,181,N,944,TOTAL,341,180,120,
SANTA MONICA,6250068D,2486,181,N,582,POLLING PLACE,139,68,58,
SANTA MONICA,6250068D,2486,181,N,,VBM PORTION,53,19,31,
SANTA MONICA,6250068D,2486,181,N,582,TOTAL,192,87,89,
SANTA MONICA,6250069A,2487,181,N,1149,POLLING PLACE,363,157,157,
SANTA MONICA,6250069A,2487,181,N,,VBM PORTION,96,42,43,
SANTA MONICA,6250069A,2487,181,N,1149,TOTAL,459,199,200,
SANTA MONICA,6250070A,2488,181,N,1101,POLLING PLACE,301,141,128,
SANTA MONICA,6250070A,2488,181,N,,VBM PORTION,112,46,53,
SANTA MONICA,6250070A,2488,181,N,1101,TOTAL,413,187,181,
SANTA MONICA,6250071A,2489,181,N,930,POLLING PLACE,198,120,56,
SANTA MONICA,6250071A,2489,181,N,,VBM PORTION,55,21,27,
SANTA MONICA,6250071A,2489,181,N,930,TOTAL,253,141,83,
SANTA MONICA,6250072A,2490,181,N,1294,POLLING PLACE,460,187,214,
SANTA MONICA,6250072A,2490,181,N,,VBM PORTION,135,53,70,
SANTA MONICA,6250072A,2490,181,N,1294,TOTAL,595,240,284,
SANTA MONICA,6250076B,2491,181,N,878,POLLING PLACE,276,87,157,
SANTA MONICA,6250076B,2491,181,N,,VBM PORTION,68,28,33,
SANTA MONICA,6250076B,2491,181,N,878,TOTAL,344,115,190,
SANTA MONICA,6250078A,2492,181,N,826,POLLING PLACE,212,114,78,
SANTA MONICA,6250078A,2492,181,N,,VBM PORTION,47,15,24,
SANTA MONICA,6250078A,2492,181,N,826,TOTAL,259,129,102,
SANTA MONICA,6250081A,2493,181,N,1103,POLLING PLACE,372,208,115,
SANTA MONICA,6250081A,2493,181,N,,VBM PORTION,76,33,34,
SANTA MONICA,6250081A,2493,181,N,1103,TOTAL,448,241,149,
SANTA MONICA,6250083A,2494,181,N,1180,POLLING PLACE,384,167,182,
SANTA MONICA,6250083A,2494,181,N,,VBM PORTION,85,43,25,
SANTA MONICA,6250083A,2494,181,N,1180,TOTAL,469,210,207,
SANTA MONICA,6250085A,2495,181,N,1252,POLLING PLACE,324,133,150,
SANTA MONICA,6250085A,2495,181,N,,VBM PORTION,121,40,72,
SANTA MONICA,6250085A,2495,181,N,1252,TOTAL,445,173,222,
SANTA MONICA,6250089A,2496,181,N,1207,POLLING PLACE,455,154,246,
SANTA MONICA,6250089A,2496,181,N,,VBM PORTION,122,46,67,
SANTA MONICA,6250089A,2496,181,N,1207,TOTAL,577,200,313,
SANTA MONICA,6250092A,2497,181,N,1231,POLLING PLACE,346,211,105,
SANTA MONICA,6250092A,2497,181,N,,VBM PORTION,99,54,38,
SANTA MONICA,6250092A,2497,181,N,1231,TOTAL,445,265,143,
SANTA MONICA,6250094B,2498,181,N,943,POLLING PLACE,237,109,102,
SANTA MONICA,6250094B,2498,181,N,,VBM PORTION,75,39,24,
SANTA MONICA,6250094B,2498,181,N,943,TOTAL,312,148,126,
SANTA MONICA,6250095A,2499,181,N,1311,POLLING PLACE,302,146,109,
SANTA MONICA,6250095A,2499,181,N,,VBM PORTION,126,63,45,
SANTA MONICA,6250095A,2499,181,N,1311,TOTAL,428,209,154,
SANTA MONICA,6250098A,2500,181,N,1199,POLLING PLACE,326,148,128,
SANTA MONICA,6250098A,2500,181,N,,VBM PORTION,78,30,36,
SANTA MONICA,6250098A,2500,181,N,1199,TOTAL,404,178,164,
SANTA MONICA,6250106A,2501,181,N,955,POLLING PLACE,249,131,91,
SANTA MONICA,6250106A,2501,181,N,,VBM PORTION,101,49,28,
SANTA MONICA,6250106A,2501,181,N,955,TOTAL,350,180,119,
SANTA MONICA,6250107A,2502,181,N,1181,POLLING PLACE,336,155,114,
SANTA MONICA,6250107A,2502,181,N,,VBM PORTION,129,51,56,
SANTA MONICA,6250107A,2502,181,N,1181,TOTAL,465,206,170,
SANTA MONICA,6250110D,2503,181,N,910,POLLING PLACE,245,127,79,
SANTA MONICA,6250110D,2503,181,N,,VBM PORTION,60,28,23,
SANTA MONICA,6250110D,2503,181,N,910,TOTAL,305,155,102,
SANTA MONICA,6250113A,2504,181,N,1372,POLLING PLACE,294,149,115,
SANTA MONICA,6250113A,2504,181,N,,VBM PORTION,119,52,46,
SANTA MONICA,6250113A,2504,181,N,1372,TOTAL,413,201,161,
SANTA MONICA,6250121A,2505,181,N,1205,POLLING PLACE,268,136,96,
SANTA MONICA,6250121A,2505,181,N,,VBM PORTION,81,36,27,
SANTA MONICA,6250121A,2505,181,N,1205,TOTAL,349,172,123,
SANTA MONICA,6250125A,2506,181,N,1138,POLLING PLACE,354,130,168,
SANTA MONICA,6250125A,2506,181,N,,VBM PORTION,114,38,55,
SANTA MONICA,6250125A,2506,181,N,1138,TOTAL,468,168,223,
SANTA MONICA,6250127A,2507,181,N,1072,POLLING PLACE,327,195,92,
SANTA MONICA,6250127A,2507,181,N,,VBM PORTION,65,31,27,
SANTA MONICA,6250127A,2507,181,N,1072,TOTAL,392,226,119,
SANTA MONICA,6250128A,2508,181,N,878,POLLING PLACE,268,74,154,
SANTA MONICA,6250128A,2508,181,N,,VBM PORTION,117,17,76,
SANTA MONICA,6250128A,2508,181,N,878,TOTAL,385,91,230,
SANTA MONICA,6250128C,6226,182,Y,83,POLLING PLACE,,,,
SANTA MONICA,6250128C,6226,182,Y,,VBM PORTION,20,3,15,
SANTA MONICA,6250128C,6226,182,Y,83,TOTAL,20,3,15,
BALLOT GROUP 181,9990181A,8181,181,N,,POLLING PLACE,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,VBM PORTION,,,,
BALLOT GROUP 181,9990181A,8181,181,N,,TOTAL,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,POLLING PLACE,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,VBM PORTION,,,,
BALLOT GROUP 182,9990182A,8182,182,N,,TOTAL,,,,
