LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,YES,NO,
AGOURA HILLS,0080052A,21,193,N,1070,POLLING PLACE,284,89,182,
AGOURA HILLS,0080052A,21,193,N,,VBM PORTION,120,20,86,
AGOURA HILLS,0080052A,21,193,N,1070,TOTAL,404,109,268,
AGOURA HILLS,0080053A,22,193,N,1438,POLLING PLACE,328,94,210,
AGOURA HILLS,0080053A,22,193,N,,VBM PORTION,172,50,108,
AGOURA HILLS,0080053A,22,193,N,1438,TOTAL,500,144,318,
AGOURA HILLS,0080070A,23,193,N,1201,POLLING PLACE,310,87,201,
AGOURA HILLS,0080070A,23,193,N,,VBM PORTION,148,42,87,
AGOURA HILLS,0080070A,23,193,N,1201,TOTAL,458,129,288,
AGUA DULCE,0090003A,24,35,N,958,POLLING PLACE,283,67,207,
AGUA DULCE,0090003A,24,35,N,,VBM PORTION,115,24,86,
AGUA DULCE,0090003A,24,35,N,958,TOTAL,398,91,293,
AGUA DULCE,0090004A,25,35,N,729,POLLING PLACE,187,41,138,
AGUA DULCE,0090004A,25,35,N,,VBM PORTION,76,13,55,
AGUA DULCE,0090004A,25,35,N,729,TOTAL,263,54,193,
AGUA DULCE,0090004C,26,35,N,484,POLLING PLACE,131,32,94,
AGUA DULCE,0090004C,26,35,N,,VBM PORTION,63,9,49,
AGUA DULCE,0090004C,26,35,N,484,TOTAL,194,41,143,
AGUA DULCE,0090005B,6010,13,Y,167,POLLING PLACE,,,,
AGUA DULCE,0090005B,6010,13,Y,,VBM PORTION,22,5,15,
AGUA DULCE,0090005B,6010,13,Y,167,TOTAL,22,5,15,
AGUA DULCE,0090006A,6011,48,Y,64,POLLING PLACE,,,,
AGUA DULCE,0090006A,6011,48,Y,,VBM PORTION,6,2,4,
AGUA DULCE,0090006A,6011,48,Y,64,TOTAL,6,2,4,
AGUA DULCE,0090007B,6012,34,Y,2,POLLING PLACE,,,,
AGUA DULCE,0090007B,6012,34,Y,,VBM PORTION,2,,2,
AGUA DULCE,0090007B,6012,34,Y,2,TOTAL,2,,2,
AGUA DULCE,0090009A,6013,63,Y,,POLLING PLACE,,,,
AGUA DULCE,0090009A,6013,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090009A,6013,63,Y,,TOTAL,,,,
AGUA DULCE,0090012A,6014,63,Y,5,POLLING PLACE,,,,
AGUA DULCE,0090012A,6014,63,Y,,VBM PORTION,,,,
AGUA DULCE,0090012A,6014,63,Y,5,TOTAL,,,,
AGUA DULCE,0090017A,6015,51,Y,,POLLING PLACE,,,,
AGUA DULCE,0090017A,6015,51,Y,,VBM PORTION,,,,
AGUA DULCE,0090017A,6015,51,Y,,TOTAL,,,,
ALHAMBRA,0150001A,27,150,N,914,POLLING PLACE,208,58,136,
ALHAMBRA,0150001A,27,150,N,,VBM PORTION,70,29,35,
ALHAMBRA,0150001A,27,150,N,914,TOTAL,278,87,171,
ALHAMBRA,0150003B,28,150,N,692,POLLING PLACE,128,51,71,
ALHAMBRA,0150003B,28,150,N,,VBM PORTION,46,19,24,
ALHAMBRA,0150003B,28,150,N,692,TOTAL,174,70,95,
ALHAMBRA,0150004A,29,150,N,1148,POLLING PLACE,245,67,165,
ALHAMBRA,0150004A,29,150,N,,VBM PORTION,105,28,66,
ALHAMBRA,0150004A,29,150,N,1148,TOTAL,350,95,231,
ALHAMBRA,0150005D,6016,149,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005D,6016,149,Y,,VBM PORTION,,,,
ALHAMBRA,0150005D,6016,149,Y,,TOTAL,,,,
ALHAMBRA,0150005E,6017,153,Y,,POLLING PLACE,,,,
ALHAMBRA,0150005E,6017,153,Y,,VBM PORTION,,,,
ALHAMBRA,0150005E,6017,153,Y,,TOTAL,,,,
ALHAMBRA,0150007A,30,150,N,1201,POLLING PLACE,190,80,103,
ALHAMBRA,0150007A,30,150,N,,VBM PORTION,64,26,30,
ALHAMBRA,0150007A,30,150,N,1201,TOTAL,254,106,133,
ALHAMBRA,0150008A,31,150,N,1120,POLLING PLACE,180,68,101,
ALHAMBRA,0150008A,31,150,N,,VBM PORTION,62,25,22,
ALHAMBRA,0150008A,31,150,N,1120,TOTAL,242,93,123,
ALHAMBRA,0150011A,32,149,N,1247,POLLING PLACE,279,106,154,
ALHAMBRA,0150011A,32,149,N,,VBM PORTION,113,48,51,
ALHAMBRA,0150011A,32,149,N,1247,TOTAL,392,154,205,
ALHAMBRA,0150012A,33,150,N,1049,POLLING PLACE,164,61,95,
ALHAMBRA,0150012A,33,150,N,,VBM PORTION,75,21,39,
ALHAMBRA,0150012A,33,150,N,1049,TOTAL,239,82,134,
ALHAMBRA,0150014A,34,150,N,1027,POLLING PLACE,148,47,90,
ALHAMBRA,0150014A,34,150,N,,VBM PORTION,57,17,29,
ALHAMBRA,0150014A,34,150,N,1027,TOTAL,205,64,119,
ALHAMBRA,0150015A,35,150,N,883,POLLING PLACE,210,68,134,
ALHAMBRA,0150015A,35,150,N,,VBM PORTION,76,29,32,
ALHAMBRA,0150015A,35,150,N,883,TOTAL,286,97,166,
ALHAMBRA,0150016F,36,150,N,823,POLLING PLACE,176,72,96,
ALHAMBRA,0150016F,36,150,N,,VBM PORTION,73,27,35,
ALHAMBRA,0150016F,36,150,N,823,TOTAL,249,99,131,
ALHAMBRA,0150018A,37,150,N,832,POLLING PLACE,182,65,108,
ALHAMBRA,0150018A,37,150,N,,VBM PORTION,47,21,25,
ALHAMBRA,0150018A,37,150,N,832,TOTAL,229,86,133,
ALHAMBRA,0150021A,38,149,N,966,POLLING PLACE,168,59,90,
ALHAMBRA,0150021A,38,149,N,,VBM PORTION,117,42,59,
ALHAMBRA,0150021A,38,149,N,966,TOTAL,285,101,149,
ALHAMBRA,0150022A,39,150,N,859,POLLING PLACE,211,80,115,
ALHAMBRA,0150022A,39,150,N,,VBM PORTION,60,22,31,
ALHAMBRA,0150022A,39,150,N,859,TOTAL,271,102,146,
ALHAMBRA,0150023A,40,150,N,1103,POLLING PLACE,221,89,117,
ALHAMBRA,0150023A,40,150,N,,VBM PORTION,75,25,39,
ALHAMBRA,0150023A,40,150,N,1103,TOTAL,296,114,156,
ALHAMBRA,0150024A,41,150,N,660,POLLING PLACE,82,28,47,
ALHAMBRA,0150024A,41,150,N,,VBM PORTION,35,12,16,
ALHAMBRA,0150024A,41,150,N,660,TOTAL,117,40,63,
ALHAMBRA,0150025A,42,150,N,863,POLLING PLACE,122,45,69,
ALHAMBRA,0150025A,42,150,N,,VBM PORTION,71,17,36,
ALHAMBRA,0150025A,42,150,N,863,TOTAL,193,62,105,
ALHAMBRA,0150030A,43,150,N,1171,POLLING PLACE,158,63,84,
ALHAMBRA,0150030A,43,150,N,,VBM PORTION,74,33,26,
ALHAMBRA,0150030A,43,150,N,1171,TOTAL,232,96,110,
ALHAMBRA,0150032A,44,150,N,1134,POLLING PLACE,216,81,119,
ALHAMBRA,0150032A,44,150,N,,VBM PORTION,89,40,36,
ALHAMBRA,0150032A,44,150,N,1134,TOTAL,305,121,155,
ALHAMBRA,0150032B,6018,154,Y,9,POLLING PLACE,,,,
ALHAMBRA,0150032B,6018,154,Y,,VBM PORTION,3,2,1,
ALHAMBRA,0150032B,6018,154,Y,9,TOTAL,3,2,1,
ALHAMBRA,0150033A,45,150,N,780,POLLING PLACE,139,65,65,
ALHAMBRA,0150033A,45,150,N,,VBM PORTION,23,9,11,
ALHAMBRA,0150033A,45,150,N,780,TOTAL,162,74,76,
ALHAMBRA,0150037A,46,149,N,1026,POLLING PLACE,207,81,113,
ALHAMBRA,0150037A,46,149,N,,VBM PORTION,78,22,42,
ALHAMBRA,0150037A,46,149,N,1026,TOTAL,285,103,155,
ALHAMBRA,0150039A,47,150,N,1235,POLLING PLACE,129,70,52,
ALHAMBRA,0150039A,47,150,N,,VBM PORTION,86,30,37,
ALHAMBRA,0150039A,47,150,N,1235,TOTAL,215,100,89,
ALHAMBRA,0150041A,48,150,N,565,POLLING PLACE,116,50,60,
ALHAMBRA,0150041A,48,150,N,,VBM PORTION,37,17,16,
ALHAMBRA,0150041A,48,150,N,565,TOTAL,153,67,76,
ALHAMBRA,0150041B,49,149,N,651,POLLING PLACE,122,36,84,
ALHAMBRA,0150041B,49,149,N,,VBM PORTION,61,21,33,
ALHAMBRA,0150041B,49,149,N,651,TOTAL,183,57,117,
ALHAMBRA,0150042A,50,149,N,733,POLLING PLACE,129,43,78,
ALHAMBRA,0150042A,50,149,N,,VBM PORTION,66,25,36,
ALHAMBRA,0150042A,50,149,N,733,TOTAL,195,68,114,
ALHAMBRA,0150044D,51,149,N,664,POLLING PLACE,72,34,34,
ALHAMBRA,0150044D,51,149,N,,VBM PORTION,29,11,15,
ALHAMBRA,0150044D,51,149,N,664,TOTAL,101,45,49,
ALHAMBRA,0150045A,52,149,N,708,POLLING PLACE,96,37,57,
ALHAMBRA,0150045A,52,149,N,,VBM PORTION,49,16,22,
ALHAMBRA,0150045A,52,149,N,708,TOTAL,145,53,79,
ALHAMBRA,0150049A,53,150,N,1142,POLLING PLACE,183,52,115,
ALHAMBRA,0150049A,53,150,N,,VBM PORTION,110,30,47,
ALHAMBRA,0150049A,53,150,N,1142,TOTAL,293,82,162,
ALHAMBRA,0150051A,54,149,N,1129,POLLING PLACE,157,59,89,
ALHAMBRA,0150051A,54,149,N,,VBM PORTION,87,31,46,
ALHAMBRA,0150051A,54,149,N,1129,TOTAL,244,90,135,
ALHAMBRA,0150055A,55,149,N,893,POLLING PLACE,192,71,100,
ALHAMBRA,0150055A,55,149,N,,VBM PORTION,55,19,32,
ALHAMBRA,0150055A,55,149,N,893,TOTAL,247,90,132,
ALHAMBRA,0150056A,56,149,N,1076,POLLING PLACE,180,54,114,
ALHAMBRA,0150056A,56,149,N,,VBM PORTION,41,8,26,
ALHAMBRA,0150056A,56,149,N,1076,TOTAL,221,62,140,
ALHAMBRA,0150059B,57,149,N,951,POLLING PLACE,136,46,81,
ALHAMBRA,0150059B,57,149,N,,VBM PORTION,52,13,22,
ALHAMBRA,0150059B,57,149,N,951,TOTAL,188,59,103,
ALHAMBRA,0150063A,58,149,N,555,POLLING PLACE,68,18,38,
ALHAMBRA,0150063A,58,149,N,,VBM PORTION,40,14,16,
ALHAMBRA,0150063A,58,149,N,555,TOTAL,108,32,54,
ALHAMBRA,0150064A,59,149,N,1169,POLLING PLACE,248,102,136,
ALHAMBRA,0150064A,59,149,N,,VBM PORTION,47,10,27,
ALHAMBRA,0150064A,59,149,N,1169,TOTAL,295,112,163,
ALHAMBRA,0150067A,60,149,N,917,POLLING PLACE,179,68,89,
ALHAMBRA,0150067A,60,149,N,,VBM PORTION,83,24,48,
ALHAMBRA,0150067A,60,149,N,917,TOTAL,262,92,137,
ALHAMBRA,0150075A,61,149,N,1080,POLLING PLACE,243,99,125,
ALHAMBRA,0150075A,61,149,N,,VBM PORTION,85,20,56,
ALHAMBRA,0150075A,61,149,N,1080,TOTAL,328,119,181,
ALHAMBRA,0150079A,62,150,N,906,POLLING PLACE,110,43,55,
ALHAMBRA,0150079A,62,150,N,,VBM PORTION,148,25,107,
ALHAMBRA,0150079A,62,150,N,906,TOTAL,258,68,162,
ALHAMBRA,0150080A,63,150,N,784,POLLING PLACE,160,64,82,
ALHAMBRA,0150080A,63,150,N,,VBM PORTION,82,19,57,
ALHAMBRA,0150080A,63,150,N,784,TOTAL,242,83,139,
ALONDRA PARK,0180001A,64,336,N,905,POLLING PLACE,79,24,52,
ALONDRA PARK,0180001A,64,336,N,,VBM PORTION,43,19,23,
ALONDRA PARK,0180001A,64,336,N,905,TOTAL,122,43,75,
ALTADENA,0200001A,65,81,N,485,POLLING PLACE,155,49,100,
ALTADENA,0200001A,65,81,N,,VBM PORTION,41,13,24,
ALTADENA,0200001A,65,81,N,485,TOTAL,196,62,124,
ALTADENA,0200002A,66,81,N,665,POLLING PLACE,180,62,109,
ALTADENA,0200002A,66,81,N,,VBM PORTION,97,15,80,
ALTADENA,0200002A,66,81,N,665,TOTAL,277,77,189,
ALTADENA,0200003A,67,81,N,836,POLLING PLACE,249,90,146,
ALTADENA,0200003A,67,81,N,,VBM PORTION,58,20,35,
ALTADENA,0200003A,67,81,N,836,TOTAL,307,110,181,
ALTADENA,0200004A,68,82,N,1151,POLLING PLACE,334,89,230,
ALTADENA,0200004A,68,82,N,,VBM PORTION,162,31,115,
ALTADENA,0200004A,68,82,N,1151,TOTAL,496,120,345,
ALTADENA,0200007A,69,82,N,1053,POLLING PLACE,215,65,138,
ALTADENA,0200007A,69,82,N,,VBM PORTION,127,40,74,
ALTADENA,0200007A,69,82,N,1053,TOTAL,342,105,212,
ALTADENA,0200008A,70,81,N,832,POLLING PLACE,199,89,104,
ALTADENA,0200008A,70,81,N,,VBM PORTION,65,31,28,
ALTADENA,0200008A,70,81,N,832,TOTAL,264,120,132,
ALTADENA,0200009A,71,81,N,919,POLLING PLACE,208,91,97,
ALTADENA,0200009A,71,81,N,,VBM PORTION,71,29,38,
ALTADENA,0200009A,71,81,N,919,TOTAL,279,120,135,
ALTADENA,0200011A,72,81,N,837,POLLING PLACE,209,89,111,
ALTADENA,0200011A,72,81,N,,VBM PORTION,88,29,46,
ALTADENA,0200011A,72,81,N,837,TOTAL,297,118,157,
ALTADENA,0200012A,73,82,N,787,POLLING PLACE,191,61,124,
ALTADENA,0200012A,73,82,N,,VBM PORTION,89,21,64,
ALTADENA,0200012A,73,82,N,787,TOTAL,280,82,188,
ALTADENA,0200013A,74,81,N,890,POLLING PLACE,174,83,76,
ALTADENA,0200013A,74,81,N,,VBM PORTION,60,20,35,
ALTADENA,0200013A,74,81,N,890,TOTAL,234,103,111,
ALTADENA,0200015A,75,81,N,1338,POLLING PLACE,265,115,134,
ALTADENA,0200015A,75,81,N,,VBM PORTION,108,39,61,
ALTADENA,0200015A,75,81,N,1338,TOTAL,373,154,195,
ALTADENA,0200017A,76,81,N,962,POLLING PLACE,182,89,81,
ALTADENA,0200017A,76,81,N,,VBM PORTION,46,12,26,
ALTADENA,0200017A,76,81,N,962,TOTAL,228,101,107,
ALTADENA,0200018A,77,81,N,816,POLLING PLACE,140,59,76,
ALTADENA,0200018A,77,81,N,,VBM PORTION,41,22,13,
ALTADENA,0200018A,77,81,N,816,TOTAL,181,81,89,
ALTADENA,0200019B,78,81,N,832,POLLING PLACE,180,76,90,
ALTADENA,0200019B,78,81,N,,VBM PORTION,31,7,21,
ALTADENA,0200019B,78,81,N,832,TOTAL,211,83,111,
ALTADENA,0200022A,79,82,N,841,POLLING PLACE,270,74,185,
ALTADENA,0200022A,79,82,N,,VBM PORTION,123,33,75,
ALTADENA,0200022A,79,82,N,841,TOTAL,393,107,260,
ALTADENA,0200025B,80,82,N,869,POLLING PLACE,238,101,121,
ALTADENA,0200025B,80,82,N,,VBM PORTION,52,22,26,
ALTADENA,0200025B,80,82,N,869,TOTAL,290,123,147,
ALTADENA,0200028A,81,81,N,1247,POLLING PLACE,402,106,277,
ALTADENA,0200028A,81,81,N,,VBM PORTION,187,52,115,
ALTADENA,0200028A,81,81,N,1247,TOTAL,589,158,392,
ALTADENA,0200030A,82,82,N,850,POLLING PLACE,227,67,146,
ALTADENA,0200030A,82,82,N,,VBM PORTION,125,31,88,
ALTADENA,0200030A,82,82,N,850,TOTAL,352,98,234,
ALTADENA,0200031A,6019,101,Y,2,POLLING PLACE,,,,
ALTADENA,0200031A,6019,101,Y,,VBM PORTION,,,,
ALTADENA,0200031A,6019,101,Y,2,TOTAL,,,,
ALTADENA,0200032A,83,81,N,1326,POLLING PLACE,408,136,257,
ALTADENA,0200032A,83,81,N,,VBM PORTION,129,30,88,
ALTADENA,0200032A,83,81,N,1326,TOTAL,537,166,345,
ALTADENA,0200038B,84,82,N,1152,POLLING PLACE,382,93,263,
ALTADENA,0200038B,84,82,N,,VBM PORTION,140,23,109,
ALTADENA,0200038B,84,82,N,1152,TOTAL,522,116,372,
ALTADENA,0200039A,85,82,N,1075,POLLING PLACE,282,76,198,
ALTADENA,0200039A,85,82,N,,VBM PORTION,99,24,64,
ALTADENA,0200039A,85,82,N,1075,TOTAL,381,100,262,
ALTADENA,0200044A,86,82,N,948,POLLING PLACE,157,51,103,
ALTADENA,0200044A,86,82,N,,VBM PORTION,50,21,24,
ALTADENA,0200044A,86,82,N,948,TOTAL,207,72,127,
ALTADENA,0200051A,87,82,N,1174,POLLING PLACE,341,102,224,
ALTADENA,0200051A,87,82,N,,VBM PORTION,129,31,87,
ALTADENA,0200051A,87,82,N,1174,TOTAL,470,133,311,
ALTADENA,0200086A,88,81,N,1156,POLLING PLACE,339,144,176,
ALTADENA,0200086A,88,81,N,,VBM PORTION,145,42,87,
ALTADENA,0200086A,88,81,N,1156,TOTAL,484,186,263,
ALTADENA,0200087A,89,81,N,659,POLLING PLACE,190,63,118,
ALTADENA,0200087A,89,81,N,,VBM PORTION,65,11,46,
ALTADENA,0200087A,89,81,N,659,TOTAL,255,74,164,
ALTADENA,0200088B,90,81,N,1321,POLLING PLACE,315,130,170,
ALTADENA,0200088B,90,81,N,,VBM PORTION,150,58,76,
ALTADENA,0200088B,90,81,N,1321,TOTAL,465,188,246,
ALTADENA,0200090A,91,81,N,1085,POLLING PLACE,333,130,191,
ALTADENA,0200090A,91,81,N,,VBM PORTION,101,33,61,
ALTADENA,0200090A,91,81,N,1085,TOTAL,434,163,252,
ALTADENA,0200091A,92,81,N,1241,POLLING PLACE,372,141,208,
ALTADENA,0200091A,92,81,N,,VBM PORTION,121,35,72,
ALTADENA,0200091A,92,81,N,1241,TOTAL,493,176,280,
ALTADENA,0200094B,6020,85,Y,2,POLLING PLACE,,,,
ALTADENA,0200094B,6020,85,Y,,VBM PORTION,,,,
ALTADENA,0200094B,6020,85,Y,2,TOTAL,,,,
ANTELOPE,0300002A,93,13,N,867,POLLING PLACE,177,53,120,
ANTELOPE,0300002A,93,13,N,,VBM PORTION,109,23,82,
ANTELOPE,0300002A,93,13,N,867,TOTAL,286,76,202,
ANTELOPE,0300002C,6021,23,Y,4,POLLING PLACE,,,,
ANTELOPE,0300002C,6021,23,Y,,VBM PORTION,1,,1,
ANTELOPE,0300002C,6021,23,Y,4,TOTAL,1,,1,
ANTELOPE,0300006B,6022,6,Y,,POLLING PLACE,,,,
ANTELOPE,0300006B,6022,6,Y,,VBM PORTION,,,,
ANTELOPE,0300006B,6022,6,Y,,TOTAL,,,,
ARCADIA,0350001A,94,162,N,940,POLLING PLACE,219,49,162,
ARCADIA,0350001A,94,162,N,,VBM PORTION,135,24,105,
ARCADIA,0350001A,94,162,N,940,TOTAL,354,73,267,
ARCADIA,0350005A,95,162,N,1158,POLLING PLACE,178,39,132,
ARCADIA,0350005A,95,162,N,,VBM PORTION,175,31,129,
ARCADIA,0350005A,95,162,N,1158,TOTAL,353,70,261,
ARCADIA,0350007A,96,162,N,1073,POLLING PLACE,183,44,126,
ARCADIA,0350007A,96,162,N,,VBM PORTION,143,28,108,
ARCADIA,0350007A,96,162,N,1073,TOTAL,326,72,234,
ARCADIA,0350008A,97,162,N,1175,POLLING PLACE,311,59,237,
ARCADIA,0350008A,97,162,N,,VBM PORTION,148,23,113,
ARCADIA,0350008A,97,162,N,1175,TOTAL,459,82,350,
ARCADIA,0350009A,98,162,N,1364,POLLING PLACE,207,63,135,
ARCADIA,0350009A,98,162,N,,VBM PORTION,197,47,124,
ARCADIA,0350009A,98,162,N,1364,TOTAL,404,110,259,
ARCADIA,0350013A,99,162,N,1154,POLLING PLACE,231,63,154,
ARCADIA,0350013A,99,162,N,,VBM PORTION,132,26,102,
ARCADIA,0350013A,99,162,N,1154,TOTAL,363,89,256,
ARCADIA,0350018A,100,162,N,1295,POLLING PLACE,230,56,161,
ARCADIA,0350018A,100,162,N,,VBM PORTION,214,34,160,
ARCADIA,0350018A,100,162,N,1295,TOTAL,444,90,321,
ARCADIA,0350023A,101,162,N,1298,POLLING PLACE,182,61,112,
ARCADIA,0350023A,101,162,N,,VBM PORTION,137,43,85,
ARCADIA,0350023A,101,162,N,1298,TOTAL,319,104,197,
ARCADIA,0350024A,102,162,N,1324,POLLING PLACE,189,60,117,
ARCADIA,0350024A,102,162,N,,VBM PORTION,143,36,99,
ARCADIA,0350024A,102,162,N,1324,TOTAL,332,96,216,
ARCADIA,0350029B,103,162,N,1275,POLLING PLACE,210,58,135,
ARCADIA,0350029B,103,162,N,,VBM PORTION,145,26,109,
ARCADIA,0350029B,103,162,N,1275,TOTAL,355,84,244,
ARCADIA,0350030A,104,162,N,1214,POLLING PLACE,176,68,105,
ARCADIA,0350030A,104,162,N,,VBM PORTION,111,28,63,
ARCADIA,0350030A,104,162,N,1214,TOTAL,287,96,168,
ARCADIA,0350035A,105,162,N,1024,POLLING PLACE,200,48,139,
ARCADIA,0350035A,105,162,N,,VBM PORTION,115,30,73,
ARCADIA,0350035A,105,162,N,1024,TOTAL,315,78,212,
ARCADIA,0350037A,106,162,N,1139,POLLING PLACE,180,51,120,
ARCADIA,0350037A,106,162,N,,VBM PORTION,107,28,70,
ARCADIA,0350037A,106,162,N,1139,TOTAL,287,79,190,
ARCADIA,0350038A,107,162,N,1162,POLLING PLACE,214,47,139,
ARCADIA,0350038A,107,162,N,,VBM PORTION,114,26,77,
ARCADIA,0350038A,107,162,N,1162,TOTAL,328,73,216,
ARCADIA,0350042A,108,162,N,1142,POLLING PLACE,171,71,95,
ARCADIA,0350042A,108,162,N,,VBM PORTION,60,24,33,
ARCADIA,0350042A,108,162,N,1142,TOTAL,231,95,128,
ARCADIA,0350043C,109,162,N,1085,POLLING PLACE,150,53,84,
